3000 4500
1067 1688 1
1715 2351 1
1715 1714 1
759 851 1
759 1486 1
759 240 1
851 2746 1
851 1540 1
1550 2958 1
1550 2827 1
2958 417 1
2958 2397 1
1457 1087 1
1457 104 1
1413 2315 1
1413 1010 1
1413 659 1
2315 1575 1
51 1030 1
51 2876 1
1030 1851 1
1254 1382 1
1254 1245 1
1206 2561 1
283 1187 1
283 1343 1
283 1687 1
1187 2964 1
1187 2622 1
562 2123 1
634 856 1
634 2102 1
634 603 1
856 1760 1
143 2870 1
143 1562 1
143 1123 1
2870 1412 1
2870 2618 1
2301 2020 1
2879 2634 1
944 837 1
2080 2894 1
2080 2278 1
2080 1634 1
2894 1124 1
1460 2246 1
1460 2157 1
2246 1373 1
2246 340 1
1435 2073 1
1435 647 1
1435 1439 1
2073 1505 1
1228 1999 1
1228 2626 1
2495 2956 1
2495 328 1
2956 2749 1
2956 32 1
183 1185 1
183 839 1
183 543 1
1185 1516 1
294 2981 1
294 1850 1
1071 2550 1
1071 566 1
1071 1132 1
2550 1791 1
2550 2285 1
309 467 1
309 2384 1
2842 2618 1
623 1902 1
623 19 1
623 2515 1
1902 226 1
742 2231 1
742 560 1
2231 738 1
2231 1409 1
780 1440 1
780 1031 1
1440 197 1
1440 2971 1
831 2740 1
831 2163 1
895 1427 1
895 2574 1
1427 983 1
56 97 1
56 2033 1
56 2497 1
97 1515 1
97 1815 1
116 1131 1
116 640 1
116 1526 1
1131 1657 1
1131 2632 1
1031 2989 1
1294 1509 1
1219 2570 1
1219 559 1
1219 2516 1
2570 431 1
2570 2753 1
723 2254 1
723 1464 1
723 1534 1
2254 2346 1
2254 2853 1
2564 2778 1
2564 1501 1
474 875 1
474 2421 1
875 2778 1
95 2505 1
2505 2622 1
2505 390 1
1437 666 1
1437 2069 1
565 1408 1
565 2533 1
565 285 1
1334 2112 1
716 2443 1
716 2988 1
2443 2939 1
2443 591 1
149 652 1
149 724 1
1022 1503 1
1022 2716 1
1022 2336 1
1503 2381 1
2012 1042 1
2012 784 1
124 2159 1
124 163 1
2159 1976 1
638 1477 1
638 767 1
1477 1179 1
1477 1755 1
1888 2144 1
945 1596 1
1567 2532 1
1567 245 1
214 2727 1
214 595 1
214 139 1
2727 1873 1
2929 874 1
2929 815 1
635 685 1
635 1712 1
635 2465 1
685 1676 1
685 2539 1
1795 2071 1
1795 2758 1
2264 2192 1
2264 40 1
1862 657 1
1862 521 1
800 2393 1
800 2409 1
528 2428 1
528 2548 1
2428 1695 1
2428 2356 1
1943 2493 1
1943 784 1
1943 1300 1
2493 40 1
2493 698 1
2376 2916 1
2647 2838 1
2647 2333 1
2647 1369 1
2838 2067 1
2838 648 1
1350 1570 1
1350 636 1
1570 771 1
981 1587 1
981 239 1
981 2098 1
1587 2108 1
1587 497 1
2805 2866 1
2805 940 1
2866 1159 1
2799 1511 1
948 2313 1
948 752 1
2313 811 1
2313 2143 1
297 1220 1
297 1462 1
297 2289 1
1220 2589 1
1220 2732 1
86 591 1
86 92 1
591 2617 1
964 2666 1
964 612 1
2666 899 1
349 2133 1
349 198 1
349 345 1
2133 65 1
2133 92 1
373 2527 1
373 1908 1
373 2047 1
2527 2524 1
2527 2776 1
761 645 1
761 1867 1
1683 2273 1
1683 2573 1
1683 2951 1
2273 2939 1
1996 2733 1
1996 101 1
2733 605 1
2733 508 1
2738 2812 1
2738 1151 1
2812 2364 1
2252 2430 1
2252 1167 1
2252 1842 1
2430 1412 1
2430 1738 1
605 1027 1
605 2473 1
391 2395 1
391 375 1
391 2545 1
2395 2025 1
2395 1079 1
2735 2082 1
186 791 1
2629 195 1
2629 1509 1
731 2500 1
731 91 1
2500 123 1
2500 482 1
1876 581 1
987 2017 1
987 2058 1
987 2004 1
2017 1971 1
2017 2524 1
1817 1720 1
1817 114 1
652 1188 1
652 1034 1
123 134 1
123 2057 1
1867 2475 1
1867 2484 1
2475 2975 1
2475 2649 1
268 2393 1
268 611 1
156 319 1
156 650 1
319 1789 1
319 1848 1
1709 2941 1
1709 1246 1
1709 1606 1
2941 2217 1
2941 998 1
2601 2699 1
2601 1612 1
2601 448 1
2699 1988 1
2699 2177 1
419 2090 1
419 1438 1
2090 480 1
503 571 1
503 1781 1
1384 1832 1
1384 463 1
1384 2761 1
1832 1742 1
1832 1604 1
764 1221 1
1221 1967 1
1221 2847 1
480 2365 1
2365 1635 1
1034 1719 1
1034 2253 1
1719 993 1
1719 1607 1
1114 1234 1
1114 1011 1
2470 176 1
2470 727 1
542 1522 1
542 1901 1
542 810 1
773 687 1
773 1323 1
1234 2506 1
1462 1271 1
1462 1194 1
997 154 1
2116 2397 1
2116 913 1
2116 1107 1
1415 2844 1
1415 1999 1
2844 481 1
2844 1025 1
482 1736 1
482 1414 1
1736 1557 1
1736 701 1
60 2538 1
60 2617 1
60 1705 1
2538 1168 1
240 1565 1
240 2031 1
1565 2379 1
1565 2224 1
318 2424 1
318 2439 1
318 1706 1
2424 900 1
1877 1971 1
1877 2798 1
1877 1874 1
1971 1675 1
1072 1238 1
622 1908 1
622 1690 1
2379 1442 1
2379 2329 1
1648 486 1
1648 1637 1
383 1241 1
383 1378 1
383 2755 1
1241 81 1
1241 2082 1
206 1316 1
206 1073 1
206 2076 1
1316 1836 1
1316 2202 1
1585 2882 1
1585 363 1
1585 2885 1
2882 586 1
1713 1756 1
1713 487 1
1713 453 1
1756 1802 1
1756 1505 1
340 1416 1
1466 1619 1
1466 314 1
1619 889 1
2757 2960 1
2757 246 1
2757 642 1
2149 248 1
2149 1784 1
2236 2434 1
2236 1580 1
1804 2926 1
1804 2868 1
2926 2471 1
2926 1280 1
133 657 1
133 164 1
133 1196 1
282 371 1
282 1529 1
282 45 1
371 312 1
1960 2901 1
1960 525 1
1575 1642 1
1575 1530 1
1642 2605 1
749 2732 1
749 1344 1
749 1615 1
2732 2829 1
2171 2719 1
2171 70 1
2171 2607 1
2719 653 1
2719 2040 1
242 829 1
242 302 1
829 23 1
358 366 1
358 2511 1
358 1199 1
366 1695 1
129 543 1
129 1906 1
129 375 1
543 1871 1
1081 533 1
1001 1555 1
1001 2108 1
1001 1508 1
1555 850 1
1404 1112 1
1236 2361 1
1236 2594 1
1236 1093 1
2361 1166 1
2760 1319 1
2760 927 1
2328 2915 1
2328 698 1
2063 2484 1
2063 2097 1
2484 1920 1
1494 2247 1
1494 1214 1
1494 2176 1
2247 682 1
2247 767 1
1181 2130 1
1181 650 1
492 1805 1
816 2003 1
816 62 1
816 2650 1
2003 807 1
1478 1295 1
1478 1077 1
1588 455 1
1596 2412 1
1596 924 1
1222 1379 1
1222 1711 1
1222 588 1
1379 2693 1
1379 2401 1
982 1745 1
982 1504 1
1465 2040 1
1465 765 1
1465 146 1
2040 2132 1
832 2393 1
832 2018 1
832 1208 1
1401 2454 1
2123 825 1
2123 1194 1
1540 2070 1
1540 2952 1
2070 335 1
2070 2834 1
239 2865 1
239 2402 1
52 2924 1
52 787 1
2924 1604 1
2924 466 1
455 2951 1
455 1554 1
1153 2713 1
1153 2145 1
1153 271 1
2713 1759 1
2713 1933 1
1947 2165 1
1947 1873 1
1947 2468 1
2165 2344 1
2165 1117 1
63 984 1
63 835 1
984 2830 1
984 1573 1
1246 979 1
115 1174 1
115 1274 1
115 2167 1
1174 729 1
1174 1640 1
629 2229 1
332 1517 1
332 2145 1
332 152 1
1517 300 1
1517 2291 1
578 2876 1
578 919 1
428 1225 1
428 2077 1
428 2253 1
1225 1178 1
1225 841 1
601 2465 1
601 1633 1
601 2055 1
2465 59 1
952 1002 1
952 2596 1
952 797 1
1002 251 1
1002 2096 1
2480 713 1
2480 348 1
544 1020 1
544 368 1
1675 2515 1
1675 1641 1
2539 2979 1
2979 1128 1
2640 573 1
574 2627 1
574 154 1
2627 1562 1
1009 2784 1
1009 2044 1
2784 2532 1
83 2588 1
83 12 1
478 513 1
478 233 1
686 321 1
686 2563 1
2324 1464 1
2324 658 1
347 1273 1
347 647 1
347 79 1
1798 1812 1
1798 459 1
1798 2610 1
1812 822 1
1812 434 1
1824 1950 1
1824 2525 1
1824 257 1
1950 956 1
1950 1677 1
706 1471 1
706 1186 1
1471 2327 1
1471 73 1
414 1183 1
414 2868 1
1183 1249 1
399 1079 1
399 609 1
1117 2237 1
2237 331 1
2237 2771 1
734 2356 1
734 751 1
2356 1450 1
572 2244 1
885 2754 1
885 2327 1
885 1017 1
284 2385 1
284 2119 1
2385 2820 1
2385 612 1
354 1577 1
354 2709 1
1577 230 1
1577 2660 1
2709 1410 1
1163 2878 1
1163 571 1
1163 68 1
2878 103 1
2878 593 1
2016 770 1
2016 762 1
937 1551 1
937 2139 1
1348 2106 1
1348 927 1
1348 1519 1
2106 2774 1
2106 1369 1
2168 2928 1
2168 537 1
2928 29 1
2404 460 1
2404 745 1
756 2905 1
756 1573 1
220 2665 1
220 1284 1
220 1129 1
2665 1852 1
2555 2769 1
2555 401 1
1560 501 1
1560 2066 1
839 953 1
953 620 1
953 1523 1
2034 1371 1
960 2798 1
960 200 1
750 804 1
750 341 1
2360 1859 1
2360 2558 1
1646 2479 1
1646 84 1
1646 382 1
2479 1426 1
2479 1966 1
287 705 1
287 389 1
287 940 1
705 1925 1
497 2650 1
497 825 1
2650 2867 1
2676 2845 1
2676 2972 1
2845 1330 1
2845 1040 1
1100 2534 1
1100 1822 1
1100 1047 1
2534 516 1
2534 1738 1
1419 2707 1
1419 2571 1
361 2460 1
361 101 1
361 967 1
2460 2744 1
2460 367 1
1037 2780 1
1037 1820 1
1037 2057 1
2780 2931 1
460 2619 1
460 988 1
2619 1087 1
2619 2471 1
718 2418 1
718 2772 1
348 1411 1
2796 973 1
2796 2518 1
899 699 1
899 666 1
2217 308 1
2217 2485 1
353 1589 1
353 1712 1
353 2026 1
1589 1063 1
2652 1426 1
2652 1380 1
464 2329 1
464 191 1
464 1808 1
172 1663 1
172 82 1
172 1250 1
1663 2756 1
1663 1446 1
1940 1544 1
1940 2628 1
1486 861 1
114 1164 1
114 1729 1
1164 118 1
1164 1920 1
548 2179 1
548 998 1
2284 2442 1
2284 2045 1
2284 2085 1
2506 2293 1
2506 432 1
2102 1878 1
443 1263 1
443 1297 1
1086 838 1
1086 185 1
1377 2820 1
1377 954 1
1377 579 1
2820 2819 1
421 1320 1
421 2644 1
421 2899 1
1320 2795 1
1320 2800 1
67 1991 1
1991 643 1
1991 1846 1
462 1806 1
188 1643 1
1643 1179 1
1643 1104 1
2533 879 1
2533 1275 1
2142 2394 1
2142 606 1
2142 1443 1
2394 2162 1
2394 1718 1
2145 1916 1
302 241 1
45 1926 1
45 1123 1
803 861 1
803 1138 1
2041 2985 1
2041 2933 1
2985 1557 1
1763 878 1
1763 82 1
1090 69 1
1090 804 1
1361 2997 1
1361 1025 1
1361 604 1
2997 740 1
1054 1614 1
1054 1443 1
1054 929 1
1614 76 1
1614 996 1
222 738 1
222 699 1
738 2552 1
894 1740 1
894 1787 1
2746 2193 1
2746 218 1
105 827 1
105 730 1
827 1866 1
216 1561 1
216 2008 1
216 2459 1
1561 423 1
1561 171 1
571 1598 1
1161 2414 1
1161 405 1
1161 757 1
2414 1258 1
2515 184 1
1671 2256 1
1671 2874 1
1671 2657 1
2256 472 1
2787 582 1
2787 1672 1
233 321 1
733 2336 1
2189 1336 1
19 712 1
1410 1546 1
1410 788 1
1168 2962 1
1168 876 1
2737 2225 1
2737 1840 1
2278 547 1
1095 2325 1
1095 855 1
2325 2865 1
2325 2747 1
2193 1834 1
687 1296 1
687 2061 1
1842 2897 1
2865 342 1
246 2110 1
197 575 1
197 1952 1
643 1935 1
643 2242 1
1935 2413 1
1096 2132 1
1096 1516 1
2613 815 1
2157 900 1
2140 2819 1
2140 1058 1
2140 2664 1
2819 951 1
869 1344 1
869 2031 1
869 1791 1
1344 2279 1
251 2952 1
251 910 1
1041 2288 1
1905 2544 1
1905 2921 1
1905 1088 1
2544 381 1
2584 1786 1
1638 976 1
2242 215 1
1586 525 1
181 1846 1
181 2062 1
181 1854 1
1846 608 1
690 820 1
690 2833 1
820 119 1
1156 1373 1
1156 126 1
1373 2932 1
147 2378 1
147 2451 1
2378 1288 1
2378 1211 1
604 1883 1
1372 2574 1
1372 2918 1
1372 87 1
2574 1331 1
843 1556 1
843 1159 1
1556 2299 1
1556 1784 1
458 1336 1
458 1514 1
458 1112 1
1336 1667 1
1700 2296 1
1700 1679 1
1700 2377 1
2296 2824 1
16 680 1
16 1654 1
1059 2608 1
1059 1527 1
2608 1886 1
2608 1306 1
2765 2289 1
1787 2035 1
1787 1265 1
2035 200 1
1827 2071 1
1827 2471 1
1827 342 1
2071 2931 1
1508 2620 1
1508 2710 1
966 2566 1
966 1747 1
2566 2184 1
2566 144 1
512 898 1
512 1388 1
512 2218 1
898 660 1
868 1994 1
868 1121 1
868 566 1
1994 1951 1
1994 1288 1
1988 2548 1
1988 881 1
597 713 1
597 1542 1
713 682 1
441 874 1
441 2519 1
1797 669 1
1797 411 1
162 2433 1
162 396 1
904 2999 1
2999 2770 1
2999 2180 1
1674 2243 1
1674 1928 1
2243 2707 1
2243 2854 1
1610 381 1
677 2957 1
677 2288 1
677 568 1
2957 2018 1
145 1873 1
145 2194 1
957 566 1
957 2007 1
1047 2490 1
2490 2972 1
1382 784 1
1602 2750 1
261 2791 1
1065 1232 1
1065 2670 1
1232 1033 1
1193 2055 1
1193 529 1
1193 327 1
2055 1431 1
969 2198 1
969 1345 1
2198 762 1
2198 767 1
879 2486 1
357 2457 1
357 2954 1
357 852 1
2457 84 1
2457 1650 1
765 2474 1
765 2953 1
81 2953 1
81 1201 1
682 1050 1
468 1507 1
468 2364 1
1507 1407 1
1456 2285 1
2700 2483 1
160 1141 1
160 1332 1
155 1721 1
155 2691 1
155 2968 1
1721 2590 1
1721 793 1
2829 1182 1
2369 2777 1
2777 779 1
2777 1035 1
536 1004 1
536 1230 1
1004 1371 1
1004 822 1
467 1446 1
1186 1033 1
1186 2078 1
625 1490 1
625 2508 1
1490 1720 1
1490 2086 1
87 2489 1
87 1900 1
2489 2701 1
2489 1077 1
1265 613 1
32 2553 1
32 1092 1
2553 72 1
2553 190 1
1101 795 1
1101 2661 1
927 2731 1
2731 1740 1
2175 2502 1
2175 2886 1
2502 1955 1
2502 146 1
8 1149 1
8 2308 1
8 1749 1
1149 2767 1
379 2862 1
379 53 1
379 1015 1
2862 138 1
2862 1640 1
326 1953 1
326 844 1
326 2466 1
1953 2940 1
770 2604 1
770 2064 1
2604 1208 1
405 1626 1
1040 2199 1
1040 1088 1
2199 840 1
438 882 1
438 741 1
882 2592 1
2469 2000 1
2469 2053 1
1036 2494 1
1036 1980 1
1036 1891 1
2494 1414 1
2494 218 1
729 2001 1
729 70 1
577 1800 1
577 993 1
577 2350 1
1800 2413 1
1800 632 1
2411 2635 1
2411 1835 1
2411 2455 1
2635 1714 1
2635 2945 1
2461 1229 1
2344 1566 1
2344 1526 1
1667 2037 1
1865 2052 1
1865 1850 1
2052 1826 1
2052 676 1
1392 2543 1
1392 1752 1
1392 1889 1
2543 1881 1
2543 608 1
2232 2050 1
2232 1066 1
2311 2006 1
2311 938 1
954 178 1
954 437 1
1235 2330 1
1235 2827 1
2330 1634 1
2330 2358 1
1534 1627 1
1949 21 1
1949 779 1
1287 1703 1
1287 557 1
1287 2511 1
1703 44 1
1703 704 1
1069 2792 1
1069 1836 1
1069 1893 1
2792 1449 1
2045 2593 1
2045 2992 1
1740 2087 1
1026 1927 1
1026 2435 1
1026 1872 1
1927 797 1
1927 2234 1
703 2038 1
703 2742 1
551 1783 1
551 2077 1
1783 2649 1
1390 2847 1
1390 1650 1
1390 1554 1
2847 2877 1
1989 2389 1
1989 476 1
2389 1323 1
1525 1821 1
1525 1256 1
2425 1231 1
2425 2722 1
787 2934 1
787 305 1
2740 1418 1
2740 1480 1
33 1631 1
215 1444 1
170 2994 1
170 506 1
170 2208 1
2994 2853 1
2994 448 1
128 1945 1
128 329 1
128 1676 1
1945 2259 1
853 2121 1
2121 1303 1
2004 2368 1
2004 2191 1
2368 380 1
2368 2775 1
119 2125 1
119 1178 1
2125 1621 1
2125 2503 1
1492 2751 1
1492 2181 1
2751 2218 1
2265 2755 1
956 2362 1
956 345 1
2362 5 1
2362 2202 1
78 1623 1
78 93 1
920 1622 1
920 1500 1
1622 996 1
974 1364 1
974 2006 1
1364 456 1
2482 2110 1
2482 1224 1
2453 1052 1
2453 1702 1
322 504 1
322 1564 1
322 490 1
504 1952 1
1280 1519 1
1280 2868 1
1519 1815 1
2968 229 1
1108 2087 1
1108 2783 1
1108 636 1
1762 2611 1
1762 351 1
2611 2122 1
1266 2295 1
1266 1257 1
1266 1794 1
2295 323 1
2067 1658 1
2067 976 1
509 660 1
2038 435 1
2038 1680 1
691 2701 1
691 507 1
691 2852 1
2701 1854 1
101 2607 1
2607 1231 1
205 858 1
205 65 1
205 1381 1
858 726 1
858 439 1
2934 2815 1
2934 1375 1
1231 2831 1
2831 1305 1
2831 1744 1
255 1124 1
255 2992 1
255 2630 1
1124 2592 1
975 1822 1
975 2204 1
1822 1380 1
976 1311 1
1249 2736 1
1249 1932 1
2736 2984 1
2874 2900 1
2874 2889 1
2064 1255 1
2064 1547 1
857 1049 1
857 2421 1
857 1258 1
1049 902 1
2966 374 1
2966 2248 1
165 2398 1
165 529 1
165 794 1
2398 1272 1
311 466 1
311 1018 1
311 1512 1
466 2587 1
2293 2270 1
1592 2858 1
2050 967 1
2050 665 1
1075 1536 1
1075 2061 1
1075 120 1
1536 583 1
1536 2020 1
1369 2508 1
1649 1409 1
1649 2405 1
1564 1580 1
1564 341 1
2798 936 1
776 1505 1
776 2047 1
776 1019 1
2294 2449 1
2294 2454 1
2294 1375 1
2449 2132 1
2449 2705 1
459 2930 1
2008 778 1
1238 2794 1
580 15 1
2692 1376 1
2006 1317 1
2218 2310 1
2310 2723 1
1892 2963 1
1892 2383 1
1892 175 1
2963 1044 1
1343 2646 1
1343 93 1
2384 2546 1
2384 2773 1
217 1574 1
925 2940 1
925 1753 1
579 992 1
1331 1992 1
1992 2455 1
1992 1087 1
1728 2711 1
1728 2229 1
1728 2277 1
2711 1974 1
2412 715 1
2412 1233 1
2343 2606 1
2343 2944 1
2343 420 1
2606 2673 1
2606 2046 1
290 1467 1
290 1058 1
290 2432 1
1467 303 1
270 645 1
270 603 1
840 1014 1
69 929 1
69 1425 1
878 2806 1
878 2339 1
2806 359 1
2806 1612 1
697 1333 1
697 2228 1
697 2773 1
1333 15 1
1333 508 1
1680 2936 1
1680 2333 1
2936 1388 1
300 230 1
300 2076 1
1155 2031 1
1155 161 1
1155 867 1
2954 1660 1
2954 2573 1
1684 2509 1
1684 2340 1
493 2586 1
493 2111 1
493 1201 1
2586 344 1
2586 2671 1
2091 1173 1
2091 560 1
848 1322 1
848 1264 1
1322 1420 1
1322 872 1
533 707 1
533 307 1
559 2468 1
559 1624 1
654 2975 1
2849 888 1
2849 1726 1
320 1611 1
320 1833 1
320 2156 1
1611 2466 1
1611 693 1
547 985 1
985 1977 1
985 1826 1
238 1807 1
238 1257 1
1807 484 1
1807 327 1
679 1958 1
679 2422 1
679 2830 1
1958 2904 1
1851 2939 1
1851 2712 1
1027 1010 1
411 1240 1
411 2705 1
1240 2648 1
2715 2675 1
2715 445 1
494 1769 1
494 1434 1
1769 2846 1
1769 406 1
660 1930 1
435 2357 1
435 258 1
2357 2551 1
2357 312 1
1073 406 1
12 942 1
942 291 1
907 639 1
907 1559 1
968 2591 1
968 280 1
968 2828 1
2194 2869 1
2194 2626 1
2869 472 1
2143 2355 1
2504 506 1
2504 1192 1
1359 881 1
2573 520 1
648 1483 1
461 880 1
461 2589 1
1085 2209 1
1085 1669 1
1085 1387 1
2209 2516 1
2209 786 1
1138 1574 1
1613 2185 1
1613 888 1
2185 2388 1
2185 2481 1
241 541 1
541 1593 1
541 2698 1
248 437 1
248 2283 1
437 42 1
328 2664 1
328 2977 1
2288 1948 1
2859 1598 1
2859 2889 1
741 1501 1
741 556 1
1501 389 1
445 456 1
445 1951 1
456 715 1
797 168 1
762 1481 1
1886 2971 1
2846 1451 1
2846 2743 1
400 122 1
2881 1416 1
881 1926 1
1926 646 1
498 813 1
498 1092 1
498 621 1
813 2514 1
813 1634 1
2332 2745 1
2191 619 1
1167 1874 1
1167 825 1
1874 1374 1
488 1931 1
488 2100 1
488 1983 1
1931 2852 1
1931 1668 1
2622 303 1
410 2599 1
1327 2766 1
1327 2644 1
1327 2141 1
2766 1618 1
5 1976 1
1566 1705 1
2148 2241 1
2241 1092 1
936 1397 1
1426 1922 1
136 725 1
136 1091 1
725 837 1
2011 73 1
76 1572 1
76 307 1
2388 2047 1
1967 646 1
2105 1175 1
2105 2989 1
2617 417 1
2516 1830 1
486 1699 1
447 1032 1
447 2396 1
1032 2725 1
1032 1803 1
150 1376 1
150 2112 1
2525 1572 1
2525 983 1
822 727 1
1347 1746 1
1347 2416 1
967 805 1
1247 2104 1
1247 1151 1
2104 2061 1
752 1753 1
752 252 1
367 909 1
2267 2722 1
2267 2349 1
2722 988 1
1263 2396 1
1263 2585 1
99 568 1
99 748 1
1303 2245 1
593 1845 1
593 310 1
1845 135 1
1845 1694 1
1925 2433 1
1925 2277 1
2433 2811 1
1635 558 1
1635 481 1
1685 2201 1
1685 1089 1
870 821 1
709 2959 1
709 310 1
709 2228 1
2959 1199 1
1669 386 1
1669 2670 1
842 1682 1
1682 1626 1
1952 1017 1
1272 833 1
1272 991 1
1806 1770 1
1806 2426 1
802 1237 1
802 40 1
802 1061 1
1237 431 1
1237 2590 1
2481 2173 1
1976 2873 1
1409 1203 1
1502 1548 1
1502 1088 1
1548 1468 1
1548 910 1
846 2624 1
1541 269 1
751 862 1
1523 477 1
2377 2026 1
2981 2450 1
2981 1305 1
2291 2382 1
2291 526 1
2382 9 1
1724 2155 1
1724 1518 1
1724 794 1
2155 1594 1
2155 1070 1
221 782 1
221 2921 1
221 280 1
782 2790 1
782 2483 1
481 596 1
2279 413 1
2279 2682 1
1572 2286 1
2286 505 1
1245 747 1
1245 1239 1
1141 2774 1
1141 746 1
2049 2885 1
2049 2314 1
2885 1868 1
2432 1298 1
1446 2821 1
2821 1209 1
2821 433 1
724 2342 1
2342 2509 1
1714 2444 1
1974 570 1
558 2219 1
558 1123 1
2801 1394 1
2801 513 1
1297 2612 1
1297 451 1
2612 327 1
2612 1748 1
919 1205 1
919 1093 1
1205 1661 1
1205 1864 1
94 2174 1
94 1694 1
94 2587 1
2174 1275 1
2174 1428 1
1300 1491 1
1300 1394 1
1491 1816 1
1491 2803 1
908 1604 1
908 2918 1
908 2346 1
1099 2270 1
1340 2201 1
1340 2119 1
1340 2341 1
2201 1698 1
2416 2763 1
2763 2726 1
2763 42 1
819 959 1
2464 594 1
487 2374 1
599 1302 1
484 2210 1
484 2180 1
730 1045 1
730 2667 1
1045 9 1
1045 2277 1
1145 728 1
1607 2401 1
1607 892 1
2401 2578 1
2299 274 1
1257 1057 1
2742 2350 1
2162 1973 1
2162 2176 1
2519 28 1
2903 2537 1
235 285 1
235 1699 1
235 100 1
1121 2098 1
1121 1008 1
2098 2323 1
671 1898 1
671 1881 1
1898 1091 1
1898 429 1
22 1489 1
22 1946 1
1489 615 1
1489 1818 1
144 2086 1
986 1078 1
161 1912 1
161 642 1
1912 1229 1
1485 2496 1
1485 1615 1
1485 387 1
2496 257 1
2095 2605 1
2095 758 1
1368 766 1
2988 2721 1
2988 2654 1
315 429 1
315 2581 1
1005 1779 1
1005 745 1
2975 307 1
902 673 1
902 2405 1
2790 202 1
2790 2521 1
860 432 1
815 1655 1
1655 39 1
1655 2744 1
2103 745 1
2103 886 1
2594 628 1
178 1716 1
178 396 1
1475 2346 1
2422 2415 1
1924 1639 1
1924 2684 1
1509 1639 1
280 2399 1
2399 1537 1
1326 2576 1
1326 336 1
757 1835 1
678 2854 1
678 2580 1
678 1015 1
1729 1196 1
1729 423 1
102 406 1
102 2216 1
102 2163 1
1207 2529 1
1207 1270 1
1207 1920 1
2529 2800 1
2529 1380 1
596 1472 1
1472 2977 1
1472 1697 1
404 893 1
404 2240 1
404 2141 1
893 2129 1
893 1790 1
646 58 1
606 619 1
606 1345 1
1826 2952 1
2110 48 1
938 2749 1
938 2689 1
2749 276 1
2001 2851 1
2001 2117 1
988 1029 1
1029 2628 1
231 1761 1
231 614 1
231 1840 1
1761 2429 1
1761 408 1
1629 707 1
1986 2266 1
1986 1593 1
1986 2670 1
2266 2181 1
43 249 1
43 872 1
249 2078 1
1274 2066 1
1274 866 1
489 1647 1
489 521 1
489 329 1
1647 1311 1
2644 2033 1
1025 1122 1
229 2192 1
229 385 1
1781 2572 1
1068 699 1
1068 2134 1
191 906 1
906 1654 1
906 2668 1
2245 2813 1
791 1755 1
791 88 1
1050 2702 1
1050 1338 1
2181 1928 1
1858 2238 1
1858 823 1
2238 1726 1
2238 393 1
1353 2331 1
1353 323 1
1353 708 1
2331 2631 1
2331 2183 1
469 2693 1
469 1166 1
2693 814 1
2292 1821 1
2292 269 1
2058 2677 1
2677 1524 1
2677 2546 1
2410 2144 1
2410 1311 1
811 2667 1
811 1482 1
1166 712 1
2661 171 1
1699 1250 1
594 2931 1
1574 1868 1
747 1357 1
2770 1679 1
2770 2683 1
264 2409 1
264 1107 1
2409 1631 1
845 2358 1
1275 2728 1
2710 2857 1
1091 1511 1
2473 2059 1
2473 2300 1
539 1216 1
539 1239 1
1216 1723 1
2794 1201 1
2794 1859 1
694 1584 1
694 44 1
1584 434 1
835 905 1
2901 2663 1
2853 1039 1
182 2375 1
182 2192 1
2375 1363 1
2259 1545 1
1376 1023 1
118 1864 1
118 962 1
2580 2445 1
104 1474 1
891 1496 1
891 2456 1
1496 1656 1
1496 93 1
1690 28 1
258 1834 1
1399 1786 1
1399 416 1
1399 2488 1
1786 1738 1
693 1889 1
746 1495 1
746 1066 1
253 305 1
253 1436 1
305 1752 1
1745 1785 1
1745 1306 1
1785 2871 1
1759 2623 1
2623 1697 1
2623 1362 1
669 2518 1
669 2230 1
17 1871 1
17 1325 1
29 2234 1
29 3000 1
380 2697 1
611 2946 1
582 2323 1
2323 344 1
138 1914 1
1857 2598 1
1544 1651 1
1544 1229 1
1651 2786 1
1651 2628 1
1834 2244 1
2244 2211 1
432 1066 1
910 1630 1
1630 2686 1
1630 2690 1
748 814 1
814 1510 1
1820 2327 1
1820 48 1
639 1946 1
639 2402 1
2783 442 1
2783 1325 1
1814 2451 1
1814 352 1
2451 1365 1
1712 2728 1
2899 1695 1
2899 212 1
961 2698 1
961 1381 1
1020 1869 1
1020 2624 1
1484 1111 1
1484 2767 1
959 991 1
2705 1658 1
1840 2817 1
2817 2753 1
1450 1616 1
1450 111 1
1616 786 1
1616 440 1
1757 1916 1
1757 1849 1
1757 1445 1
1916 863 1
1716 393 1
2675 257 1
2675 2554 1
1776 2557 1
1776 2638 1
2833 1687 1
2023 1056 1
2023 1524 1
538 2108 1
538 135 1
2592 1636 1
810 2339 1
914 1870 1
914 2021 1
1870 2334 1
2152 1144 1
2152 1057 1
1345 1371 1
202 1292 1
202 2372 1
1292 2383 1
1292 2144 1
1946 2462 1
2462 666 1
2462 388 1
1830 1211 1
1830 96 1
1511 1248 1
20 726 1
20 1975 1
726 2497 1
2270 1816 1
2609 2662 1
2609 807 1
2609 2886 1
2662 1661 1
2662 1606 1
448 1512 1
865 581 1
865 1242 1
2588 269 1
1482 1954 1
1482 1933 1
1954 1563 1
1954 564 1
909 2321 1
909 2069 1
2321 1313 1
708 2761 1
2795 483 1
2795 2775 1
2721 1673 1
2721 198 1
871 2703 1
871 554 1
871 1078 1
2703 153 1
2703 1608 1
1791 2560 1
2560 680 1
991 2741 1
2741 79 1
306 2638 1
306 947 1
2638 1070 1
