3000 5996
141 1539 1
141 1716 1
141 1833 1
141 1847 1
141 1880 1
141 1940 1
141 1944 1
141 1971 1
141 2118 1
141 2639 1
141 2711 1
141 2852 1
141 2955 1
142 202 1
142 316 1
142 324 1
142 364 1
142 551 1
142 1000 1
142 1103 1
142 1319 1
142 2306 1
142 2403 1
142 2880 1
143 303 1
143 587 1
143 786 1
143 907 1
143 936 1
143 971 1
143 1314 1
143 2565 1
144 179 1
144 183 1
144 301 1
144 427 1
144 944 1
144 998 1
144 1201 1
144 1465 1
144 1556 1
144 1915 1
144 2051 1
144 2680 1
145 387 1
145 388 1
145 760 1
146 199 1
146 309 1
146 507 1
146 649 1
146 1033 1
146 2314 1
146 2638 1
146 2917 1
147 160 1
147 430 1
147 481 1
147 489 1
147 886 1
147 2255 1
147 2397 1
148 156 1
148 443 1
148 482 1
148 776 1
148 1315 1
148 1973 1
148 2187 1
148 2778 1
149 270 1
149 380 1
149 595 1
149 637 1
149 642 1
149 706 1
149 723 1
149 755 1
149 2400 1
150 253 1
150 480 1
150 500 1
150 572 1
150 772 1
150 1366 1
150 2644 1
150 2756 1
150 2967 1
151 245 1
151 275 1
151 351 1
151 413 1
151 756 1
151 1317 1
151 1407 1
151 2182 1
151 2840 1
152 439 1
152 825 1
152 970 1
152 1230 1
152 1306 1
152 1802 1
152 2102 1
152 2563 1
153 408 1
153 486 1
153 955 1
153 1159 1
153 1491 1
153 2409 1
154 432 1
154 654 1
154 704 1
154 1078 1
154 1096 1
154 1202 1
154 2206 1
154 2779 1
154 2909 1
155 247 1
155 320 1
155 1985 1
156 262 1
156 884 1
156 1056 1
156 2031 1
156 2373 1
157 185 1
157 434 1
157 688 1
157 839 1
157 1356 1
157 1488 1
157 1729 1
157 2292 1
157 2743 1
158 270 1
158 455 1
158 502 1
158 566 1
158 601 1
158 1277 1
158 1478 1
158 1750 1
158 2207 1
158 2302 1
158 2341 1
158 2350 1
158 2983 1
159 177 1
159 396 1
159 411 1
159 419 1
159 445 1
159 718 1
159 827 1
159 888 1
159 1234 1
159 1367 1
160 544 1
160 918 1
160 1204 1
160 1468 1
160 1524 1
160 1895 1
161 213 1
161 231 1
161 279 1
161 343 1
161 672 1
161 907 1
161 1028 1
161 1048 1
161 1297 1
161 1860 1
161 2190 1
161 2856 1
161 2862 1
162 359 1
162 521 1
162 1287 1
162 1777 1
162 1922 1
162 2175 1
162 2689 1
162 2890 1
163 261 1
163 881 1
163 1474 1
163 2662 1
164 422 1
164 600 1
164 1046 1
164 1107 1
164 1218 1
164 1369 1
164 1440 1
164 1852 1
164 1857 1
164 1977 1
164 2240 1
164 2349 1
164 2786 1
164 2851 1
165 870 1
166 306 1
166 384 1
166 1049 1
166 1071 1
166 2489 1
167 272 1
167 523 1
167 550 1
168 941 1
168 2621 1
170 337 1
170 1285 1
170 1351 1
171 234 1
171 632 1
171 1329 1
171 1767 1
171 1853 1
172 180 1
172 922 1
173 179 1
173 210 1
173 414 1
173 699 1
173 1539 1
173 2260 1
174 277 1
174 306 1
174 331 1
174 363 1
174 423 1
174 844 1
174 1094 1
174 1152 1
174 1643 1
174 1980 1
174 2175 1
174 2366 1
174 2398 1
174 2429 1
174 2596 1
174 2660 1
174 2712 1
175 339 1
175 576 1
175 676 1
175 894 1
175 1815 1
175 2596 1
175 2999 1
176 240 1
176 1642 1
176 1969 1
176 2360 1
177 209 1
177 265 1
177 373 1
177 503 1
177 825 1
177 980 1
177 1167 1
177 1838 1
177 2171 1
177 2211 1
177 2224 1
177 2389 1
178 187 1
178 258 1
178 592 1
178 806 1
178 933 1
178 1144 1
178 1217 1
178 1489 1
178 1595 1
178 2189 1
178 2851 1
179 201 1
179 866 1
179 1091 1
179 1163 1
179 1869 1
179 1933 1
179 2655 1
179 2658 1
179 2704 1
179 2831 1
179 2861 1
180 369 1
180 826 1
180 1260 1
180 1807 1
180 2696 1
181 680 1
181 1501 1
181 2385 1
181 2934 1
182 225 1
182 623 1
182 659 1
182 791 1
182 1080 1
182 1110 1
182 1472 1
182 1559 1
182 1686 1
182 2185 1
182 2406 1
182 2517 1
182 2530 1
182 2592 1
182 2657 1
183 198 1
183 1261 1
183 1455 1
183 2860 1
183 2923 1
184 395 1
185 1788 1
185 2153 1
186 1506 1
187 433 1
187 751 1
187 903 1
187 1839 1
188 518 1
188 754 1
188 1684 1
189 248 1
189 444 1
189 447 1
189 539 1
189 589 1
189 1004 1
189 1074 1
189 1209 1
189 1774 1
189 2006 1
189 2098 1
189 2141 1
189 2329 1
189 2695 1
190 2353 1
190 2415 1
191 219 1
191 354 1
191 412 1
191 452 1
191 785 1
191 1989 1
192 196 1
192 371 1
192 1550 1
193 1508 1
193 1542 1
193 1731 1
193 1739 1
193 1963 1
194 214 1
194 1002 1
194 1425 1
194 2825 1
195 858 1
195 912 1
195 934 1
195 981 1
195 1052 1
195 1066 1
195 1399 1
195 1551 1
195 1668 1
195 1735 1
195 1786 1
195 2172 1
195 2405 1
195 2615 1
195 2739 1
196 2017 1
197 318 1
197 381 1
197 462 1
197 616 1
197 690 1
197 1085 1
197 1262 1
197 1331 1
197 1775 1
197 2484 1
198 1970 1
198 2142 1
199 285 1
199 906 1
199 1650 1
199 1927 1
200 237 1
200 2319 1
201 820 1
201 935 1
201 1896 1
201 2429 1
202 212 1
202 229 1
202 264 1
202 273 1
202 320 1
202 476 1
202 598 1
202 892 1
202 1299 1
202 1601 1
202 1762 1
202 2244 1
202 2904 1
204 224 1
204 236 1
204 283 1
204 330 1
204 1138 1
204 1273 1
204 1391 1
204 1548 1
204 1581 1
204 2192 1
204 2276 1
204 2482 1
206 207 1
206 231 1
206 298 1
206 451 1
206 605 1
206 923 1
206 942 1
206 1166 1
206 1466 1
206 1755 1
206 2526 1
207 216 1
207 286 1
207 413 1
207 438 1
207 526 1
207 812 1
207 2069 1
207 2331 1
207 2415 1
208 624 1
208 1230 1
208 1807 1
208 2942 1
209 1333 1
210 216 1
210 222 1
210 269 1
210 333 1
210 370 1
210 458 1
210 588 1
210 904 1
210 1150 1
210 1433 1
210 2023 1
210 2131 1
210 2735 1
211 312 1
211 510 1
211 525 1
211 820 1
211 1367 1
211 1813 1
211 1873 1
211 2018 1
211 2218 1
211 2925 1
211 2967 1
212 1689 1
212 1789 1
213 1902 1
214 1505 1
215 314 1
215 1958 1
215 2290 1
215 2797 1
217 321 1
217 349 1
217 540 1
217 1859 1
217 2846 1
218 241 1
218 340 1
218 1104 1
218 1675 1
218 1854 1
218 2959 1
219 1580 1
220 288 1
220 291 1
220 415 1
220 490 1
220 738 1
220 743 1
220 859 1
222 227 1
222 465 1
222 615 1
222 1182 1
222 1227 1
222 1246 1
222 2164 1
222 2271 1
222 2936 1
223 260 1
223 774 1
223 980 1
223 2623 1
224 375 1
224 2402 1
224 2821 1
225 378 1
225 2568 1
226 1224 1
226 1572 1
226 1608 1
226 1828 1
226 2382 1
226 2516 1
227 243 1
227 500 1
227 1514 1
227 2364 1
228 445 1
228 726 1
228 782 1
228 2853 1
229 296 1
229 463 1
229 644 1
229 694 1
229 746 1
229 815 1
229 1346 1
229 1644 1
229 1674 1
229 2744 1
232 740 1
232 965 1
232 1288 1
232 2665 1
232 2983 1
233 387 1
233 463 1
233 477 1
233 953 1
233 1252 1
233 1830 1
233 1940 1
233 1964 1
233 2220 1
234 744 1
234 882 1
234 906 1
234 1191 1
234 1681 1
234 1773 1
234 2458 1
234 2850 1
235 338 1
235 581 1
235 672 1
235 835 1
235 1931 1
235 2250 1
235 2262 1
236 293 1
236 716 1
236 777 1
236 1596 1
236 1637 1
236 1682 1
238 614 1
238 669 1
238 793 1
238 1207 1
238 1606 1
238 1699 1
238 1748 1
238 1830 1
238 2120 1
238 2715 1
239 257 1
239 2461 1
240 290 1
240 294 1
240 389 1
240 499 1
240 538 1
240 559 1
240 596 1
240 620 1
240 834 1
240 869 1
240 1223 1
240 1545 1
240 1595 1
240 1652 1
240 1658 1
240 1794 1
240 1825 1
240 1870 1
240 2283 1
240 2304 1
240 2465 1
240 2648 1
240 2883 1
240 2894 1
241 313 1
241 355 1
241 675 1
241 842 1
241 1193 1
241 1803 1
241 2350 1
241 2394 1
241 2446 1
242 501 1
242 779 1
242 930 1
242 954 1
242 1125 1
242 1646 1
242 1983 1
242 2066 1
242 2215 1
243 342 1
243 478 1
243 645 1
243 1477 1
244 661 1
244 747 1
244 824 1
244 1026 1
244 1831 1
244 1888 1
244 1898 1
245 607 1
245 1318 1
246 405 1
246 684 1
246 733 1
246 2086 1
246 2115 1
246 2197 1
246 2664 1
246 2792 1
247 448 1
247 561 1
247 931 1
247 1876 1
247 1923 1
247 2426 1
247 2938 1
248 1998 1
248 2862 1
249 594 1
249 1018 1
249 1158 1
249 1352 1
249 1675 1
249 1783 1
249 2069 1
250 382 1
250 427 1
250 773 1
250 997 1
250 1546 1
250 2434 1
250 2960 1
251 325 1
251 528 1
251 1086 1
251 1219 1
251 1320 1
251 1527 1
251 1570 1
251 1864 1
251 1900 1
251 2020 1
251 2575 1
252 323 1
252 394 1
252 470 1
252 548 1
252 939 1
252 1213 1
252 1484 1
252 2054 1
252 2160 1
252 2410 1
252 2847 1
253 374 1
253 661 1
253 836 1
253 902 1
253 1132 1
253 1233 1
253 2038 1
253 2735 1
254 450 1
254 1283 1
254 1526 1
255 506 1
255 1403 1
255 2978 1
256 867 1
257 1039 1
259 616 1
259 680 1
259 1095 1
259 1252 1
261 1061 1
262 263 1
262 1014 1
262 1719 1
262 1884 1
263 1321 1
263 2435 1
264 274 1
264 574 1
264 787 1
264 879 1
264 1206 1
264 1376 1
264 1501 1
264 1911 1
264 2261 1
264 2608 1
265 1099 1
266 277 1
266 1162 1
266 2035 1
267 399 1
268 1090 1
269 301 1
270 462 1
270 977 1
270 1129 1
270 1976 1
270 2023 1
270 2244 1
271 429 1
271 431 1
271 2103 1
271 2207 1
273 635 1
273 1785 1
274 294 1
274 414 1
274 466 1
274 686 1
274 780 1
274 975 1
274 1720 1
274 1725 1
274 1778 1
274 1779 1
274 2057 1
274 2363 1
275 369 1
275 1795 1
276 554 1
276 750 1
276 1278 1
276 1939 1
276 2961 1
277 1249 1
277 1365 1
278 321 1
278 382 1
278 515 1
278 659 1
278 794 1
278 830 1
278 1989 1
278 2173 1
278 2274 1
278 2571 1
278 2697 1
279 307 1
279 2787 1
280 313 1
280 459 1
280 1078 1
280 1715 1
280 2111 1
281 491 1
281 770 1
281 1536 1
281 1986 1
282 322 1
282 546 1
282 751 1
282 759 1
282 763 1
282 774 1
282 1662 1
282 2077 1
283 297 1
283 1126 1
283 1170 1
283 1792 1
283 2094 1
283 2754 1
284 416 1
284 705 1
284 1067 1
284 1231 1
284 1417 1
284 1590 1
284 1819 1
284 2680 1
284 2866 1
284 2935 1
285 474 1
285 552 1
285 636 1
285 665 1
285 1092 1
285 1196 1
285 1873 1
285 2891 1
286 678 1
286 2309 1
287 398 1
287 518 1
287 565 1
287 964 1
287 1055 1
287 1525 1
287 2268 1
288 457 1
288 584 1
288 2088 1
288 2578 1
289 1340 1
289 1410 1
289 1473 1
289 1808 1
289 2372 1
290 1262 1
291 331 1
291 352 1
291 762 1
291 938 1
291 1134 1
291 1186 1
291 1393 1
291 2532 1
292 368 1
292 555 1
292 625 1
292 872 1
292 1500 1
292 1648 1
292 1938 1
292 2190 1
293 881 1
293 2732 1
294 389 1
294 928 1
294 951 1
294 1323 1
294 1329 1
294 1961 1
294 2027 1
294 2271 1
294 2449 1
295 1796 1
296 443 1
296 464 1
296 715 1
296 849 1
296 861 1
296 972 1
296 1229 1
296 2003 1
297 317 1
297 360 1
297 439 1
297 537 1
297 599 1
297 734 1
297 1037 1
297 1064 1
297 1265 1
297 1397 1
297 2455 1
297 2775 1
297 2798 1
298 1361 1
300 412 1
300 1549 1
300 2848 1
301 545 1
301 1396 1
301 1520 1
301 2494 1
302 1216 1
302 1721 1
302 2570 1
304 428 1
304 487 1
304 546 1
304 564 1
304 623 1
304 709 1
304 710 1
304 819 1
304 1128 1
304 1592 1
304 1764 1
304 1806 1
304 2121 1
304 2447 1
304 2535 1
304 2817 1
305 609 1
305 908 1
305 1188 1
306 2005 1
306 2124 1
306 2220 1
307 497 1
307 547 1
307 1435 1
308 430 1
308 555 1
308 1357 1
308 2339 1
309 585 1
309 1292 1
309 2076 1
309 2386 1
311 322 1
311 696 1
311 785 1
311 1591 1
311 1696 1
311 2599 1
313 356 1
313 1017 1
313 1679 1
313 2278 1
313 2417 1
314 648 1
314 1979 1
314 2093 1
314 2723 1
315 1855 1
316 1279 1
316 2979 1
318 781 1
318 828 1
318 1112 1
318 1488 1
318 1493 1
318 1495 1
318 1561 1
318 1949 1
318 2193 1
318 2316 1
318 2613 1
318 2646 1
319 460 1
319 932 1
319 1926 1
320 467 1
320 718 1
320 814 1
320 846 1
320 887 1
320 1328 1
320 1486 1
320 2086 1
320 2511 1
321 329 1
321 2105 1
321 2637 1
322 735 1
323 800 1
323 2172 1
325 1083 1
325 1999 1
325 2392 1
326 838 1
326 1123 1
326 1759 1
326 2632 1
328 564 1
328 1764 1
329 440 1
329 720 1
329 1776 1
330 1058 1
330 1612 1
330 1716 1
330 2742 1
330 2901 1
331 522 1
331 852 1
331 2982 1
332 560 1
332 703 1
332 1007 1
332 1891 1
333 405 1
333 837 1
333 1108 1
333 1339 1
333 2572 1
333 2721 1
334 372 1
334 421 1
334 492 1
334 685 1
334 1005 1
334 1104 1
334 2765 1
334 2975 1
335 345 1
335 708 1
335 806 1
335 1175 1
335 1253 1
335 1353 1
335 1469 1
335 1521 1
335 2188 1
336 346 1
336 969 1
336 2704 1
337 622 1
338 643 1
338 788 1
338 1127 1
338 1879 1
338 2145 1
338 2595 1
339 1292 1
339 1609 1
339 1990 1
340 524 1
340 545 1
340 730 1
340 878 1
340 1116 1
340 1304 1
340 1568 1
340 1574 1
340 1850 1
340 2300 1
340 2361 1
341 370 1
341 488 1
341 663 1
341 850 1
341 1345 1
341 1464 1
341 1769 1
341 1774 1
341 1926 1
342 411 1
342 568 1
342 1522 1
342 1702 1
343 1574 1
343 2908 1
344 670 1
344 857 1
344 1545 1
344 1656 1
344 1883 1
344 1899 1
344 2226 1
344 2236 1
344 2393 1
345 351 1
345 553 1
345 877 1
345 1669 1
345 1705 1
345 2589 1
347 915 1
347 1408 1
347 1710 1
347 2390 1
347 2839 1
349 360 1
349 575 1
349 629 1
349 794 1
349 1025 1
349 1159 1
349 1409 1
349 1611 1
349 1805 1
350 753 1
350 815 1
350 1062 1
350 1383 1
350 1432 1
350 1480 1
351 2560 1
352 904 1
352 1800 1
353 1113 1
353 1452 1
353 1684 1
354 484 1
354 863 1
355 477 1
355 502 1
355 2319 1
356 363 1
356 404 1
356 602 1
356 736 1
356 889 1
356 1079 1
356 1199 1
356 1240 1
356 1285 1
356 1398 1
356 1756 1
356 1840 1
356 2047 1
357 1201 1
357 1655 1
358 2759 1
359 365 1
359 1084 1
360 821 1
360 959 1
360 1578 1
361 741 1
361 1239 1
361 1350 1
361 1766 1
361 2092 1
361 2141 1
361 2414 1
361 2943 1
362 417 1
362 482 1
362 802 1
362 822 1
362 1040 1
362 1290 1
362 1849 1
362 1875 1
362 2421 1
362 2844 1
363 615 1
363 875 1
363 882 1
363 1024 1
363 1142 1
363 1811 1
363 1891 1
363 2010 1
363 2287 1
363 2388 1
363 2395 1
363 2486 1
364 481 1
364 1984 1
365 435 1
365 795 1
366 1540 1
366 2118 1
367 2341 1
368 1016 1
368 1319 1
368 2201 1
368 2264 1
368 2722 1
368 2913 1
369 683 1
369 1003 1
369 1411 1
369 1532 1
369 1912 1
369 2159 1
369 2932 1
370 608 1
370 1594 1
370 2087 1
371 401 1
371 1312 1
371 2251 1
371 2343 1
371 2569 1
371 2845 1
371 2914 1
371 2956 1
372 1047 1
372 2080 1
372 2600 1
373 428 1
373 691 1
373 808 1
373 901 1
373 1995 1
373 2612 1
375 871 1
375 1099 1
376 620 1
376 883 1
376 2976 1
377 625 1
377 633 1
377 977 1
377 1183 1
377 1233 1
377 1646 1
378 379 1
378 509 1
378 662 1
378 1918 1
378 2126 1
378 2321 1
378 2459 1
378 2485 1
379 935 1
379 957 1
379 1097 1
379 1358 1
379 1411 1
379 1585 1
379 1678 1
379 2184 1
379 2500 1
379 2533 1
379 2561 1
379 2574 1
380 848 1
380 1363 1
380 1616 1
381 468 1
381 763 1
382 653 1
383 2357 1
383 2795 1
384 415 1
384 727 1
384 871 1
384 1242 1
384 1479 1
384 1526 1
384 1617 1
384 1752 1
384 2282 1
384 2691 1
385 963 1
385 1042 1
385 1628 1
385 2613 1
386 588 1
386 857 1
386 965 1
386 1502 1
387 2993 1
388 893 1
388 918 1
388 1521 1
388 2444 1
391 1139 1
391 1656 1
393 469 1
393 607 1
393 1185 1
393 1190 1
393 1256 1
393 1276 1
393 2544 1
394 594 1
395 549 1
395 577 1
395 745 1
395 2136 1
395 2440 1
396 605 1
396 852 1
396 1205 1
396 2504 1
397 1251 1
398 880 1
398 1257 1
399 872 1
399 1045 1
400 652 1
400 1096 1
400 1210 1
400 1809 1
401 1157 1
401 1462 1
402 1010 1
402 1663 1
402 1667 1
402 2261 1
404 1401 1
404 2412 1
406 1630 1
406 1730 1
406 2362 1
407 460 1
407 557 1
407 782 1
407 2032 1
408 496 1
408 628 1
408 962 1
408 1645 1
408 2024 1
409 632 1
409 796 1
409 873 1
409 2138 1
410 664 1
410 1166 1
410 1245 1
410 1747 1
411 1032 1
411 1274 1
411 2348 1
412 1077 1
412 2576 1
413 1936 1
413 2731 1
414 488 1
414 1086 1
414 1697 1
414 2677 1
415 1031 1
415 2833 1
416 530 1
416 1221 1
416 2091 1
416 2183 1
416 2326 1
417 805 1
417 2132 1
417 2344 1
420 541 1
420 657 1
420 1125 1
420 1194 1
420 2303 1
421 873 1
421 1383 1
421 2971 1
422 572 1
422 2465 1
423 449 1
423 519 1
423 563 1
423 732 1
423 924 1
423 1295 1
423 1305 1
423 1369 1
423 1692 1
423 1745 1
423 1823 1
423 1834 1
423 1902 1
423 1950 1
423 2299 1
423 2791 1
423 2980 1
424 524 1
424 591 1
424 1235 1
424 2903 1
425 2630 1
426 717 1
426 1599 1
426 1705 1
427 552 1
427 655 1
427 961 1
427 1197 1
427 1209 1
427 2365 1
427 2618 1
428 719 1
428 2524 1
428 2908 1
429 1002 1
430 803 1
430 1378 1
431 941 1
431 2124 1
431 2626 1
432 761 1
432 989 1
432 1697 1
432 2328 1
434 1116 1
435 1457 1
435 1668 1
435 2183 1
436 900 1
436 915 1
436 1060 1
436 1297 1
436 1380 1
436 1602 1
436 1746 1
436 2022 1
436 2245 1
437 2543 1
439 700 1
439 835 1
439 2714 1
439 2809 1
442 801 1
442 999 1
442 1624 1
442 2048 1
442 2191 1
443 514 1
443 712 1
443 790 1
443 1070 1
443 1146 1
443 2268 1
443 2483 1
443 2605 1
443 2872 1
443 2987 1
444 1845 1
445 2112 1
445 2243 1
445 2318 1
447 1339 1
447 1806 1
447 2682 1
448 2594 1
449 798 1
450 956 1
450 967 1
450 1272 1
450 1420 1
450 1688 1
450 2507 1
451 537 1
451 1278 1
451 2084 1
452 868 1
452 2312 1
453 569 1
454 1672 1
454 1714 1
455 517 1
455 534 1
455 568 1
455 773 1
455 841 1
455 928 1
455 1347 1
455 1586 1
456 770 1
457 927 1
457 1582 1
462 834 1
462 930 1
462 1917 1
463 856 1
463 1117 1
463 1182 1
463 1207 1
463 1364 1
463 1544 1
463 1573 1
463 1808 1
463 2180 1
463 2269 1
464 958 1
464 1105 1
464 1360 1
464 2267 1
465 693 1
465 769 1
465 847 1
465 1443 1
465 1587 1
465 1793 1
465 1931 1
465 2371 1
467 652 1
467 710 1
467 761 1
468 527 1
468 637 1
468 666 1
468 2488 1
469 2330 1
470 548 1
470 571 1
470 604 1
470 654 1
470 792 1
470 911 1
470 1856 1
470 1905 1
470 1983 1
470 2170 1
470 2411 1
470 2620 1
470 2741 1
471 1787 1
472 2507 1
473 597 1
473 799 1
473 1457 1
474 499 1
474 1188 1
475 543 1
475 846 1
475 937 1
475 940 1
475 1630 1
475 1804 1
475 2154 1
475 2449 1
476 853 1
476 1418 1
477 1615 1
477 2352 1
478 1238 1
478 1538 1
479 1227 1
479 1335 1
479 2442 1
482 630 1
482 1338 1
482 1342 1
482 1773 1
482 2323 1
483 574 1
484 517 1
484 962 1
485 504 1
485 641 1
485 656 1
485 1336 1
485 2709 1
486 547 1
486 973 1
486 1271 1
487 1087 1
487 1977 1
487 2538 1
487 2651 1
488 724 1
488 1409 1
488 2073 1
490 690 1
490 1959 1
490 2729 1
491 1645 1
491 1868 1
491 2481 1
493 2273 1
495 1332 1
495 2167 1
496 739 1
496 1270 1
496 1360 1
496 1436 1
496 1569 1
496 1831 1
497 606 1
497 811 1
497 876 1
497 1215 1
497 1614 1
497 1974 1
497 2420 1
497 2523 1
498 558 1
498 1459 1
498 1559 1
499 1225 1
499 1382 1
499 1709 1
499 1939 1
499 2871 1
500 905 1
502 578 1
502 1610 1
502 2417 1
502 2989 1
503 1869 1
503 1909 1
504 1120 1
504 1550 1
506 519 1
507 1205 1
507 1466 1
507 1490 1
507 1636 1
507 2425 1
507 2556 1
508 831 1
508 922 1
508 1503 1
508 1943 1
509 1284 1
509 1326 1
509 1691 1
509 1723 1
509 2934 1
510 1134 1
510 2177 1
511 613 1
511 677 1
512 595 1
512 1341 1
514 993 1
514 2016 1
515 1766 1
516 626 1
516 983 1
516 1093 1
516 1178 1
516 1708 1
516 1903 1
516 2042 1
517 940 1
517 1029 1
517 2460 1
518 693 1
518 1255 1
518 2581 1
519 865 1
519 1438 1
519 1981 1
519 2170 1
520 711 1
520 1475 1
520 1686 1
520 2589 1
520 2915 1
521 1035 1
521 2237 1
522 553 1
522 651 1
522 737 1
522 845 1
522 910 1
522 1008 1
522 1009 1
522 1727 1
522 1835 1
522 1886 1
522 2198 1
522 2525 1
522 2587 1
523 901 1
524 2099 1
525 818 1
525 842 1
525 1092 1
525 1325 1
526 2659 1
527 775 1
527 1373 1
527 1448 1
527 2640 1
527 2947 1
528 691 1
528 954 1
528 2434 1
529 530 1
529 1254 1
529 1258 1
529 1406 1
529 2234 1
529 2592 1
530 996 1
532 1582 1
533 1883 1
533 2237 1
535 2011 1
535 2485 1
536 696 1
536 2692 1
537 1978 1
538 1270 1
538 1389 1
538 2733 1
538 2912 1
539 812 1
539 869 1
539 949 1
539 1614 1
539 1845 1
539 2017 1
540 2915 1
541 570 1
541 688 1
541 1007 1
541 1009 1
541 1893 1
541 2897 1
542 780 1
542 828 1
542 1732 1
542 2084 1
542 2954 1
544 1153 1
544 2232 1
544 2682 1
545 1997 1
545 2363 1
545 2641 1
546 590 1
546 626 1
546 801 1
546 1184 1
546 1431 1
546 1741 1
546 2000 1
546 2622 1
546 2969 1
549 931 1
549 1267 1
549 1639 1
549 2760 1
549 2878 1
550 1133 1
550 1612 1
550 1713 1
550 2137 1
550 2420 1
551 994 1
551 1492 1
551 1552 1
551 1682 1
551 1957 1
551 1972 1
551 2804 1
551 2942 1
552 1372 1
552 1519 1
552 1747 1
552 2724 1
553 1518 1
553 2855 1
554 557 1
554 579 1
554 1148 1
554 2104 1
554 2661 1
554 2844 1
555 911 1
555 2034 1
558 1921 1
558 2209 1
558 2597 1
559 1984 1
559 2725 1
560 663 1
560 2656 1
561 1251 1
561 2093 1
561 2550 1
561 2560 1
562 600 1
562 1038 1
562 1482 1
562 1936 1
562 2962 1
564 707 1
564 982 1
564 2327 1
565 1430 1
565 1674 1
565 2277 1
566 1348 1
567 714 1
567 1328 1
567 1575 1
567 2433 1
568 2441 1
568 2728 1
569 2354 1
570 673 1
570 854 1
570 947 1
570 974 1
570 1124 1
570 1667 1
570 1718 1
572 728 1
572 741 1
572 923 1
572 1733 1
573 633 1
573 657 1
573 989 1
573 1069 1
575 1161 1
575 1677 1
575 2513 1
577 642 1
577 2617 1
578 1708 1
582 591 1
582 612 1
582 755 1
582 890 1
582 1044 1
582 1385 1
583 1748 1
584 1107 1
584 1317 1
584 1412 1
584 2061 1
584 2200 1
585 1247 1
586 1818 1
586 2914 1
587 1076 1
587 1236 1
587 1413 1
587 1762 1
587 2222 1
587 2674 1
588 608 1
588 1036 1
588 1050 1
588 1826 1
588 1858 1
589 1848 1
589 2279 1
590 743 1
590 1084 1
590 1311 1
591 609 1
591 996 1
592 800 1
594 737 1
594 1208 1
594 1657 1
595 1243 1
595 1712 1
595 1863 1
595 2048 1
597 1082 1
597 1216 1
598 1021 1
598 1390 1
598 1577 1
599 885 1
599 1542 1
599 1555 1
600 1511 1
601 638 1
601 1033 1
601 1865 1
601 2620 1
601 2628 1
602 2461 1
603 729 1
603 1030 1
604 1047 1
604 2663 1
605 684 1
605 721 1
605 1707 1
606 2167 1
607 1400 1
607 1490 1
608 843 1
608 1194 1
608 2173 1
610 692 1
611 2051 1
611 2381 1
611 2573 1
611 2607 1
612 1208 1
612 1590 1
612 1683 1
612 1691 1
612 2150 1
612 2470 1
612 2777 1
613 765 1
613 2025 1
613 2342 1
614 709 1
614 808 1
614 917 1
614 1008 1
614 1144 1
614 1335 1
614 1364 1
614 2096 1
614 2919 1
615 1176 1
615 1269 1
615 1468 1
615 1791 1
615 2181 1
615 2542 1
615 2685 1
615 2746 1
615 2852 1
616 783 1
616 1179 1
616 1523 1
616 2814 1
617 735 1
617 1605 1
617 2723 1
618 1361 1
618 2590 1
618 2601 1
619 827 1
619 1518 1
620 1822 1
620 2276 1
621 1119 1
622 711 1
622 859 1
622 1137 1
622 2168 1
623 1379 1
623 1643 1
624 772 1
624 1316 1
624 2387 1
624 2968 1
625 703 1
625 1103 1
625 2156 1
625 2193 1
625 2822 1
626 748 1
626 1530 1
627 643 1
627 1139 1
627 1504 1
627 1887 1
627 2549 1
628 1771 1
630 1050 1
632 694 1
632 851 1
632 1000 1
632 1113 1
632 1405 1
632 1412 1
632 1666 1
632 1728 1
632 1957 1
632 2489 1
632 2527 1
632 2703 1
632 2729 1
634 1142 1
634 1388 1
635 768 1
635 807 1
635 916 1
635 1281 1
635 2050 1
636 2714 1
637 1857 1
639 745 1
639 1157 1
639 1275 1
639 2367 1
640 990 1
640 2935 1
641 1597 1
641 2808 1
642 837 1
642 921 1
643 1394 1
643 2783 1
644 1634 1
644 1790 1
645 1200 1
645 2383 1
646 1069 1
647 2649 1
647 2759 1
649 841 1
651 1496 1
651 2286 1
652 2998 1
653 836 1
653 1012 1
653 1025 1
653 1072 1
653 2110 1
655 1355 1
655 2364 1
655 2498 1
656 1127 1
656 1131 1
656 1541 1
656 2068 1
656 2427 1
657 668 1
657 1081 1
657 1437 1
657 2598 1
657 2631 1
658 803 1
658 1392 1
658 1861 1
659 946 1
659 1327 1
659 1344 1
659 1537 1
659 2336 1
659 2651 1
660 1048 1
660 1235 1
661 697 1
661 778 1
661 893 1
661 1042 1
661 1164 1
661 1385 1
661 2669 1
661 2726 1
662 1722 1
662 1951 1
662 2660 1
662 2685 1
662 2911 1
663 823 1
663 943 1
663 1105 1
663 1155 1
663 1395 1
663 1487 1
663 1513 1
663 2025 1
663 2229 1
663 2277 1
663 2606 1
663 2763 1
663 2801 1
663 2802 1
664 865 1
664 899 1
664 1522 1
664 2622 1
664 2841 1
665 877 1
665 1263 1
665 1710 1
665 2201 1
665 2320 1
665 2731 1
666 2888 1
668 969 1
668 1198 1
668 1910 1
668 1913 1
669 714 1
670 1629 1
670 2903 1
671 2950 1
672 2223 1
673 1138 1
673 1507 1
674 888 1
674 1049 1
674 1174 1
674 1260 1
674 1293 1
674 1479 1
674 1618 1
674 1648 1
674 1680 1
674 1882 1
674 1896 1
674 2214 1
674 2453 1
674 2784 1
675 1019 1
675 1043 1
675 1895 1
