3000 6000
2976 1068 1
2976 13 1
1670 2873 1
1670 1879 1
1670 1912 1
2873 1555 1
2873 2801 1
887 1444 1
887 2472 1
887 2884 1
887 495 1
1444 1034 1
1444 2455 1
701 2257 1
701 2542 1
701 1706 1
2257 48 1
2257 1066 1
155 1266 1
155 1510 1
155 1876 1
155 1974 1
1266 397 1
1266 1649 1
1266 2486 1
244 291 1
244 2774 1
244 116 1
244 297 1
291 364 1
291 2188 1
291 2385 1
73 1870 1
73 2855 1
73 2738 1
73 545 1
1870 1270 1
1870 695 1
1870 2788 1
1045 1774 1
1045 1219 1
1045 482 1
1774 1942 1
1774 871 1
1774 2291 1
606 2370 1
606 2314 1
606 852 1
606 653 1
2370 1000 1
2370 2494 1
2370 1403 1
1220 2300 1
1220 681 1
1220 2930 1
2300 1631 1
2300 579 1
2300 1151 1
239 627 1
239 2502 1
627 1479 1
342 2031 1
342 406 1
342 2513 1
342 2545 1
2031 2537 1
2031 2607 1
2031 1253 1
41 642 1
41 1044 1
41 1409 1
41 1635 1
642 71 1
642 1248 1
1564 2557 1
1564 760 1
1564 1233 1
2542 2923 1
2542 753 1
2542 1370 1
2923 2130 1
2923 636 1
2923 2701 1
173 761 1
173 1290 1
173 1582 1
761 2352 1
761 1151 1
897 2024 1
897 1091 1
897 1448 1
897 116 1
2024 1245 1
2024 995 1
1122 2142 1
1122 1946 1
1122 2055 1
1122 1086 1
2142 1037 1
2142 185 1
1338 379 1
1338 2514 1
153 2509 1
153 914 1
2509 2980 1
2509 1014 1
2029 2795 1
3 1518 1
3 2996 1
3 255 1
1518 2535 1
1518 2839 1
321 1864 1
321 2443 1
1864 2058 1
1864 722 1
2089 2659 1
2089 87 1
2089 1493 1
2378 2707 1
2378 1576 1
2378 721 1
2378 447 1
2707 2805 1
2707 804 1
536 2957 1
536 460 1
536 2708 1
536 2534 1
2957 1147 1
2957 778 1
2957 1902 1
1136 2427 1
1136 2043 1
1136 1673 1
1136 931 1
2427 1413 1
2427 1165 1
2427 970 1
1790 2951 1
1790 2009 1
1790 165 1
1790 1837 1
2951 949 1
2951 1465 1
2951 1929 1
71 2517 1
71 2380 1
71 412 1
1211 1783 1
1211 872 1
1211 16 1
1211 1797 1
1783 1379 1
1783 1462 1
1783 1283 1
1577 61 1
1577 1079 1
1577 2181 1
1469 2078 1
1469 1615 1
1469 598 1
1469 1294 1
2078 2980 1
2078 1604 1
2078 2572 1
23 305 1
305 1430 1
305 2909 1
1955 2237 1
1955 131 1
1955 1297 1
1955 163 1
2237 2200 1
2237 1655 1
2237 492 1
439 2206 1
439 2703 1
439 81 1
2206 2740 1
2206 1485 1
2206 690 1
2635 352 1
2635 1697 1
1794 2777 1
1794 944 1
1794 429 1
1794 2265 1
2777 916 1
2777 983 1
1363 1544 1
1363 467 1
1363 1125 1
1363 2341 1
1544 2831 1
1544 591 1
277 2329 1
277 2384 1
277 1127 1
277 916 1
2329 1859 1
2553 2791 1
2553 784 1
2553 1872 1
442 2396 1
442 594 1
2396 2621 1
2396 1279 1
2396 1175 1
530 1691 1
530 1440 1
530 1437 1
530 1942 1
1691 456 1
1691 1685 1
1691 2986 1
98 1768 1
98 1312 1
98 436 1
98 52 1
1768 924 1
1768 916 1
127 2469 1
127 821 1
2469 142 1
2469 816 1
2469 273 1
2330 2649 1
2330 2883 1
2330 2015 1
2330 898 1
2649 1422 1
2649 819 1
2649 2095 1
1070 2086 1
1070 1379 1
1070 177 1
2086 185 1
2086 474 1
1975 2192 1
1975 2478 1
1975 281 1
2192 2690 1
2192 1385 1
2192 998 1
1555 1606 1
1555 1515 1
1555 832 1
1606 2606 1
1606 688 1
1606 1619 1
946 1519 1
946 945 1
1133 2371 1
1133 1741 1
1133 762 1
2371 1756 1
216 713 1
216 2182 1
216 1922 1
216 964 1
713 894 1
713 2101 1
713 937 1
224 802 1
224 1755 1
1058 1968 1
1058 1035 1
1058 131 1
1058 1989 1
1968 196 1
1968 1289 1
1968 1905 1
198 844 1
198 2463 1
198 785 1
198 2074 1
844 448 1
844 425 1
1426 2623 1
357 837 1
357 2550 1
357 1528 1
837 1680 1
837 665 1
787 2407 1
787 473 1
787 936 1
787 362 1
2407 1215 1
2407 1503 1
2407 284 1
1260 2856 1
1260 2703 1
1260 268 1
2856 630 1
2856 2671 1
2856 10 1
2742 1455 1
2742 914 1
641 2703 1
641 490 1
641 2107 1
641 500 1
1068 1202 1
1068 2101 1
149 1194 1
149 137 1
149 1117 1
149 2821 1
1194 865 1
1194 1061 1
1194 332 1
2774 2047 1
2774 888 1
2774 1595 1
614 1001 1
614 936 1
614 2405 1
614 842 1
1001 2270 1
1001 131 1
1001 31 1
86 616 1
86 1904 1
86 2303 1
616 985 1
616 1270 1
717 1651 1
717 504 1
717 1631 1
717 1323 1
1651 661 1
1651 2023 1
1651 265 1
1248 378 1
1248 1000 1
2691 425 1
2691 2688 1
2691 1612 1
707 466 1
707 1860 1
870 1866 1
870 200 1
870 2527 1
870 1753 1
1866 2728 1
1866 2632 1
280 603 1
280 596 1
280 2339 1
603 1984 1
603 2778 1
603 1361 1
2740 1593 1
2740 1236 1
1234 2816 1
1234 2341 1
1234 1470 1
1234 2313 1
2816 2860 1
1591 2565 1
1591 1004 1
1591 928 1
1591 2599 1
2565 1066 1
2565 302 1
2565 1174 1
565 1728 1
565 2989 1
565 696 1
178 1494 1
178 1601 1
178 2999 1
1494 2882 1
1494 2688 1
1494 2619 1
2213 2319 1
2213 2156 1
2213 2549 1
2213 1294 1
2319 551 1
2319 1065 1
2319 702 1
1399 1357 1
1399 1780 1
1242 1364 1
1242 1654 1
1242 2367 1
1242 2038 1
1364 1839 1
1364 1186 1
973 2637 1
973 2812 1
973 2562 1
973 2725 1
2637 324 1
2637 1724 1
2637 1493 1
2681 2838 1
2681 2851 1
2681 2474 1
2681 1477 1
2838 2994 1
2838 2706 1
212 1263 1
212 2675 1
212 370 1
212 2358 1
1263 325 1
1263 1662 1
1263 376 1
805 2006 1
805 2808 1
805 2340 1
2006 2444 1
2006 1071 1
1037 1117 1
1037 2759 1
1037 1873 1
1117 670 1
653 2403 1
653 325 1
2403 2409 1
2403 1246 1
2061 2571 1
2061 1359 1
2061 615 1
2061 755 1
2571 2841 1
159 2541 1
159 1819 1
159 2368 1
2541 69 1
2541 384 1
2332 2805 1
2332 867 1
2332 1647 1
2805 1561 1
2805 2538 1
1952 2520 1
1952 1552 1
1952 1382 1
1952 2840 1
2520 341 1
2520 251 1
2520 493 1
2278 1509 1
2915 2639 1
2915 362 1
2915 1642 1
1206 2178 1
1206 527 1
2178 2526 1
2178 162 1
2178 260 1
218 2074 1
218 1097 1
218 1721 1
218 2209 1
2074 1159 1
2074 640 1
577 2650 1
577 2381 1
577 2990 1
2650 1050 1
2650 1773 1
959 369 1
959 1272 1
959 117 1
2851 544 1
2851 1850 1
2851 2962 1
2340 2558 1
2340 2025 1
2340 1683 1
2558 1567 1
2558 1513 1
2558 142 1
547 1724 1
547 1819 1
547 1207 1
1724 2231 1
1724 1633 1
370 630 1
370 1795 1
370 1562 1
630 1697 1
630 1495 1
2835 397 1
2835 176 1
2835 2516 1
930 967 1
930 2296 1
930 259 1
930 266 1
967 381 1
967 2680 1
967 1335 1
1974 2171 1
1974 1601 1
1974 2867 1
2171 28 1
2171 2719 1
2171 892 1
242 2781 1
242 1109 1
242 2587 1
242 1714 1
2781 1811 1
2781 1978 1
2941 845 1
2941 1185 1
2941 977 1
551 1321 1
551 1224 1
551 2883 1
1321 2504 1
1321 114 1
1377 2924 1
1377 1061 1
1377 1351 1
680 684 1
680 1852 1
680 1644 1
684 429 1
684 1944 1
684 460 1
2690 2913 1
2690 2483 1
2690 1909 1
2913 2865 1
2913 909 1
2913 169 1
1852 2313 1
1852 1436 1
1852 2365 1
276 456 1
276 2310 1
276 2677 1
276 245 1
456 2193 1
1686 2949 1
1686 2119 1
1686 1531 1
2949 2975 1
2949 2447 1
588 1216 1
588 2292 1
588 404 1
1216 2428 1
2088 1178 1
2088 2721 1
2088 2389 1
527 253 1
527 1490 1
527 2356 1
2151 2985 1
2151 2929 1
2151 2200 1
2985 368 1
2985 1637 1
2985 223 1
2246 2685 1
2246 2946 1
836 1732 1
836 2338 1
836 428 1
836 1396 1
1732 1964 1
1732 2606 1
1732 1725 1
459 89 1
459 2745 1
1639 2315 1
1639 2601 1
1639 2890 1
1639 1244 1
2315 2670 1
2315 186 1
2315 399 1
468 2733 1
468 552 1
468 1227 1
468 443 1
2733 600 1
2733 827 1
2723 386 1
2723 544 1
2723 1557 1
1010 2787 1
1010 890 1
1010 661 1
1010 401 1
2787 26 1
2787 1366 1
2787 1345 1
1467 2474 1
1467 403 1
1467 1813 1
2474 1207 1
2474 2732 1
1233 2307 1
1233 1990 1
1233 2058 1
2307 2358 1
2307 1501 1
2307 1492 1
1558 1838 1
1558 1945 1
1558 2418 1
1558 848 1
1838 989 1
1838 32 1
2384 2125 1
2384 2022 1
2384 2033 1
518 1278 1
518 1943 1
518 2214 1
518 2205 1
1278 491 1
1278 2684 1
1278 1127 1
5 2679 1
5 2779 1
5 55 1
2679 431 1
2679 2727 1
2679 2712 1
1841 1897 1
1841 1731 1
1841 1472 1
1897 1121 1
1897 252 1
1662 654 1
1662 1604 1
1090 2608 1
1090 769 1
1090 2452 1
1090 838 1
2608 2847 1
2608 2284 1
2746 424 1
2746 1135 1
102 2467 1
102 1891 1
102 529 1
102 2738 1
2467 262 1
341 1143 1
341 1888 1
2270 1351 1
2270 1941 1
431 1962 1
431 52 1
431 1763 1
746 768 1
746 1048 1
746 1381 1
768 1436 1
768 1990 1
768 875 1
1188 1867 1
1188 723 1
1188 1387 1
1188 1163 1
1867 1155 1
1867 1247 1
628 1787 1
628 2794 1
1910 2239 1
1910 1947 1
2239 2849 1
2239 2638 1
2239 943 1
38 2586 1
38 863 1
38 1723 1
329 601 1
329 1128 1
329 481 1
601 1079 1
601 1176 1
601 1600 1
709 1720 1
1796 2891 1
1796 688 1
1796 2129 1
1796 854 1
2891 891 1
2891 1929 1
440 2095 1
440 2037 1
440 607 1
2095 2400 1
841 809 1
841 1976 1
841 1240 1
1887 2026 1
1887 1844 1
1887 1934 1
1887 2702 1
2026 693 1
2026 2266 1
1584 388 1
1584 2098 1
1584 1310 1
1754 2665 1
1754 1787 1
1754 1763 1
1754 2123 1
2665 2702 1
2665 1903 1
2665 1674 1
1697 65 1
1697 1888 1
1356 1572 1
1356 2974 1
1356 2068 1
1572 2233 1
1572 275 1
1572 1343 1
561 1109 1
561 2314 1
561 2624 1
1109 191 1
1109 1925 1
148 1428 1
148 2730 1
148 2722 1
1428 1483 1
1428 994 1
2996 2180 1
2996 1715 1
2788 1723 1
691 2121 1
691 406 1
691 1600 1
2121 1283 1
2121 1653 1
2121 2336 1
2291 1712 1
2291 1183 1
587 1246 1
587 2534 1
587 491 1
587 2983 1
1246 2493 1
2302 2655 1
2302 35 1
2655 2468 1
2655 1177 1
2655 1735 1
1296 1679 1
1296 1668 1
1296 1232 1
1296 1909 1
1679 2780 1
1679 2342 1
1679 2991 1
2304 2435 1
2304 532 1
2304 758 1
2304 2133 1
2435 659 1
2435 1992 1
2435 1892 1
889 2981 1
889 631 1
889 31 1
2981 2846 1
2981 1224 1
2981 1593 1
1282 2912 1
1282 1105 1
1282 919 1
1282 1699 1
2912 2285 1
2912 1843 1
2912 868 1
500 2876 1
500 2638 1
500 2100 1
2876 2829 1
2876 1382 1
2876 919 1
832 1400 1
832 473 1
1400 1680 1
1400 1580 1
1400 1739 1
250 1947 1
250 1019 1
250 1922 1
250 545 1
1947 2404 1
645 2476 1
645 2320 1
645 835 1
2476 2436 1
2476 665 1
2476 1236 1
1722 1908 1
1722 2753 1
1722 865 1
1722 2402 1
1908 2573 1
1908 2830 1
1908 1585 1
48 2725 1
48 2999 1
2326 2840 1
2326 1982 1
2326 2732 1
2326 279 1
2840 1749 1
366 2832 1
366 1014 1
366 1684 1
366 664 1
2832 1546 1
2832 1390 1
423 599 1
423 854 1
423 490 1
599 346 1
327 2059 1
327 2987 1
327 1595 1
2059 2466 1
2233 340 1
2233 1758 1
2045 2682 1
2045 475 1
2045 2619 1
2682 2423 1
2682 2663 1
2682 784 1
1919 2048 1
1919 62 1
1919 2519 1
2048 345 1
2048 430 1
1038 1822 1
1038 2701 1
2730 1685 1
2730 996 1
1192 252 1
1192 772 1
1192 860 1
1973 2284 1
1973 1736 1
1973 984 1
1973 2374 1
2284 2768 1
2284 2294 1
689 839 1
689 2485 1
689 1308 1
689 757 1
839 1100 1
839 372 1
839 1143 1
1493 1085 1
2980 1619 1
2980 2187 1
1758 1491 1
2250 1861 1
2250 1996 1
386 1113 1
386 293 1
1277 2931 1
1277 2539 1
1277 75 1
1277 1082 1
2931 2687 1
2931 323 1
2931 2011 1
1839 1917 1
1839 1574 1
1839 2390 1
1917 130 1
1917 2698 1
182 1681 1
182 1803 1
182 1658 1
182 2212 1
1681 1017 1
1681 2391 1
948 2648 1
948 375 1
948 2593 1
2648 324 1
2648 1370 1
2648 722 1
2056 2843 1
2056 2019 1
2056 1053 1
1763 1996 1
2685 890 1
2685 740 1
2685 977 1
723 1483 1
723 2773 1
1483 1894 1
1483 2874 1
2444 2848 1
2444 2968 1
2444 1419 1
1844 1447 1
1844 734 1
1844 1027 1
651 2546 1
651 739 1
651 2881 1
651 2120 1
2546 1452 1
2546 970 1
1205 1900 1
1205 2475 1
1205 2899 1
1900 1806 1
1900 203 1
467 739 1
467 800 1
467 2350 1
739 1180 1
739 611 1
1516 2287 1
1516 1085 1
1516 1132 1
2287 359 1
2287 2563 1
2287 1677 1
1700 1879 1
1700 471 1
1700 1819 1
1879 569 1
1741 2405 1
1741 2244 1
1741 2490 1
2405 1905 1
2405 1024 1
990 1719 1
990 2316 1
990 1075 1
990 1597 1
1719 2971 1
1719 1200 1
1719 1365 1
2253 644 1
1280 2424 1
1280 1410 1
1280 1786 1
1280 676 1
2424 1675 1
2424 2190 1
2424 330 1
392 1110 1
392 1904 1
385 562 1
385 1287 1
385 1815 1
385 1927 1
562 2280 1
562 1773 1
562 2918 1
1336 1538 1
1336 1276 1
1336 1502 1
1538 2586 1
1538 388 1
1538 1811 1
339 1614 1
339 2227 1
339 2523 1
1614 2399 1
1614 1780 1
1614 2560 1
56 2457 1
56 27 1
56 619 1
2457 2390 1
2457 2446 1
501 2844 1
501 800 1
501 319 1
501 1688 1
2844 2855 1
2844 49 1
2844 929 1
253 2361 1
253 1630 1
253 2578 1
1514 2483 1
1514 37 1
1514 1517 1
1514 862 1
2483 2848 1
2483 943 1
325 403 1
325 2897 1
403 985 1
185 348 1
185 333 1
1981 2750 1
1981 1167 1
1981 1334 1
1981 2212 1
2750 815 1
2750 2480 1
1761 2481 1
1761 2589 1
1761 64 1
1761 947 1
2481 1936 1
2481 1293 1
2481 1532 1
1510 1505 1
1510 610 1
1510 1735 1
1805 2524 1
1805 353 1
1805 2731 1
2524 1024 1
2524 1144 1
117 989 1
117 812 1
552 476 1
552 2008 1
734 1860 1
734 1615 1
734 1043 1
1860 8 1
1860 2837 1
381 2068 1
381 1178 1
790 2960 1
790 726 1
790 1707 1
790 1863 1
2960 843 1
2960 2925 1
2960 1868 1
2265 2401 1
2265 2807 1
2265 2357 1
2401 2276 1
2401 2140 1
2401 1225 1
1358 1431 1
1358 1664 1
1358 2077 1
1358 763 1
1431 607 1
1431 2020 1
1394 2027 1
1394 2199 1
1394 658 1
2027 2376 1
2027 425 1
2027 1221 1
470 1642 1
470 9 1
470 1566 1
470 2113 1
1642 2630 1
1597 2386 1
1597 1745 1
2386 998 1
2386 2527 1
1089 1511 1
1089 235 1
1089 326 1
24 1592 1
24 1128 1
1592 1239 1
1592 695 1
1592 972 1
206 1340 1
206 1342 1
206 1300 1
1340 2092 1
1340 1721 1
1340 2950 1
2377 2992 1
2377 2910 1
2377 553 1
2377 236 1
2992 1561 1
2992 1129 1
2992 50 1
465 2503 1
465 123 1
465 472 1
2503 909 1
2503 2321 1
364 2845 1
364 1150 1
364 2183 1
2130 2228 1
1413 598 1
1413 1267 1
2282 2839 1
2282 2833 1
2282 993 1
2839 183 1
941 1156 1
941 1653 1
941 1243 1
1156 2660 1
1156 2765 1
1156 450 1
937 1680 1
937 636 1
937 953 1
1680 2368 1
199 1972 1
199 2145 1
324 154 1
324 1598 1
2784 2036 1
2784 2606 1
2784 1003 1
1629 1907 1
1629 2036 1
1629 622 1
1907 1498 1
1907 2526 1
2484 255 1
2484 36 1
2484 167 1
1630 2925 1
1630 473 1
202 2924 1
202 2226 1
202 299 1
202 426 1
2924 2197 1
2924 738 1
451 826 1
451 992 1
451 66 1
2025 2028 1
2025 1830 1
2025 2860 1
2028 1035 1
2028 1657 1
2028 1261 1
142 2881 1
1237 2443 1
1237 1949 1
1237 2113 1
2443 721 1
2443 1539 1
411 2364 1
411 569 1
411 1854 1
2364 1731 1
2364 2895 1
2364 2328 1
424 842 1
424 2846 1
842 1765 1
460 2872 1
460 1423 1
2659 145 1
2659 52 1
2659 2829 1
2448 388 1
2448 2108 1
2448 1552 1
2450 2786 1
2450 2177 1
2450 2898 1
2786 1440 1
2786 1795 1
2786 893 1
483 1607 1
483 982 1
483 2339 1
483 2366 1
1607 2745 1
1607 1811 1
1607 906 1
771 2010 1
771 607 1
771 2953 1
2010 74 1
2010 1294 1
914 205 1
2245 2273 1
2245 2306 1
2245 1437 1
2245 1032 1
1961 2514 1
1961 15 1
1961 2166 1
1961 871 1
2514 2946 1
2514 657 1
1231 654 1
1231 1932 1
1231 332 1
1683 2506 1
1683 2129 1
1683 1751 1
2506 1669 1
2506 1886 1
1960 2262 1
1960 165 1
1960 504 1
1960 124 1
2262 1769 1
2262 2114 1
1979 2275 1
1979 1056 1
1979 1044 1
1979 2227 1
2275 2482 1
2275 270 1
1368 336 1
1368 1046 1
1687 2103 1
1687 618 1
1687 1329 1
1687 1056 1
2103 395 1
2103 334 1
2103 920 1
934 2768 1
934 1834 1
934 2324 1
934 1924 1
2768 2122 1
122 384 1
122 1169 1
122 2955 1
2310 345 1
2310 372 1
924 764 1
924 2614 1
1669 608 1
1669 2182 1
1653 569 1
1653 1781 1
18 2136 1
18 1708 1
18 1423 1
2136 1820 1
696 802 1
696 2398 1
696 535 1
802 2818 1
802 82 1
2675 2664 1
2675 1314 1
2675 186 1
1869 2645 1
1869 1215 1
1869 140 1
1869 1878 1
2645 1150 1
2645 2667 1
2645 2961 1
304 1446 1
304 1197 1
304 1239 1
1446 35 1
1656 1749 1
1656 1124 1
59 2906 1
59 141 1
59 943 1
1382 2150 1
1640 2004 1
1640 815 1
1640 2574 1
2004 2150 1
186 2622 1
186 1301 1
2622 2794 1
2622 2898 1
162 2036 1
162 1813 1
162 1177 1
2036 808 1
2437 2204 1
2437 1419 1
2437 45 1
686 2958 1
686 2575 1
686 2579 1
373 1438 1
373 1843 1
373 1250 1
1438 125 1
1438 1071 1
944 2193 1
2193 1600 1
2193 1114 1
1641 2764 1
1641 2943 1
1641 522 1
1641 219 1
2764 2050 1
2764 295 1
433 2040 1
433 167 1
433 1778 1
524 2738 1
524 2551 1
524 1842 1
524 792 1
2738 851 1
2831 1569 1
2831 1411 1
1154 2124 1
1154 1970 1
1154 954 1
2124 1333 1
2124 544 1
2124 1943 1
1885 2343 1
1885 2568 1
1885 2927 1
2343 2864 1
2343 1809 1
600 2417 1
600 1397 1
600 225 1
176 2442 1
176 1552 1
176 1169 1
2442 2075 1
2442 1647 1
867 2658 1
867 2391 1
2958 2594 1
2958 19 1
1850 2995 1
1850 509 1
1850 2795 1
2995 1945 1
2995 1912 1
2995 1904 1
2892 559 1
2892 1279 1
2892 921 1
725 78 1
725 1802 1
2108 2243 1
2108 498 1
2108 1127 1
2243 625 1
2243 2487 1
2243 223 1
1020 2430 1
1020 1587 1
1020 2880 1
1020 425 1
2430 843 1
274 2051 1
274 2739 1
274 2050 1
274 1549 1
2051 232 1
2051 1056 1
2051 2368 1
2497 2698 1
2497 708 1
2497 1738 1
2497 975 1
2698 2556 1
2853 2308 1
2853 740 1
2853 2778 1
1664 1677 1
1664 2261 1
1677 2937 1
1677 454 1
528 2870 1
528 269 1
528 1311 1
528 1253 1
2870 1817 1
2870 1181 1
2870 340 1
352 2910 1
352 2529 1
2910 539 1
2910 1052 1
991 1027 1
991 288 1
2610 2747 1
2610 2970 1
2610 2496 1
544 2921 1
1056 2495 1
1078 2492 1
1078 1501 1
1078 594 1
2492 833 1
2492 1849 1
2492 2013 1
92 2461 1
92 1128 1
92 1118 1
2461 2368 1
2461 2761 1
2461 2205 1
992 2223 1
992 365 1
2223 2921 1
2223 367 1
2223 1905 1
1668 2938 1
1668 1615 1
1668 1235 1
272 1345 1
272 1097 1
272 2475 1
1345 303 1
1345 510 1
1347 545 1
1347 1958 1
1347 1076 1
2198 1515 1
2198 437 1
2198 1342 1
293 1175 1
293 2628 1
293 2182 1
1175 2185 1
1175 1032 1
637 548 1
637 1991 1
637 211 1
15 2294 1
15 2288 1
538 2928 1
538 430 1
538 346 1
2928 2014 1
911 1453 1
911 1200 1
911 816 1
911 1994 1
1453 516 1
1453 282 1
2324 2783 1
2324 1769 1
2324 872 1
2783 2790 1
2783 744 1
2783 2939 1
1287 1283 1
2927 2938 1
2927 2796 1
2927 668 1
2938 702 1
840 1694 1
840 1489 1
840 8 1
1694 195 1
1694 905 1
1694 2959 1
611 639 1
611 1005 1
611 943 1
639 82 1
639 1583 1
639 286 1
1531 2352 1
343 1238 1
343 1561 1
343 2598 1
1238 2676 1
1238 1540 1
1238 482 1
1759 2085 1
1759 957 1
1759 1545 1
2085 1602 1
2085 2409 1
2987 728 1
2987 2359 1
2987 1720 1
1290 2280 1
1290 2101 1
1290 1982 1
2280 1529 1
2280 1951 1
789 2791 1
789 2408 1
737 2067 1
737 2722 1
737 798 1
737 320 1
2067 2431 1
399 1254 1
399 450 1
399 1293 1
1254 2713 1
1254 208 1
361 733 1
361 1268 1
361 1059 1
361 58 1
733 575 1
733 2317 1
733 623 1
65 1903 1
65 2678 1
1903 1019 1
1903 2131 1
2116 2359 1
2075 2037 1
2075 2899 1
2075 2692 1
13 2692 1
1270 278 1
1270 1359 1
1351 2761 1
1351 349 1
2761 2794 1
2761 744 1
549 1319 1
549 235 1
549 2224 1
549 1529 1
1319 1184 1
2125 2321 1
2125 2402 1
1065 2175 1
1065 2155 1
1065 2020 1
2175 2035 1
2175 1335 1
1022 1539 1
1022 1149 1
1022 1139 1
1022 2799 1
1539 1178 1
1539 1786 1
2033 2566 1
2033 2986 1
2033 72 1
2566 2724 1
2566 1888 1
2566 2157 1
1461 214 1
1461 602 1
183 740 1
183 1440 1
183 755 1
740 1361 1
163 2717 1
163 2400 1
2717 2769 1
2114 2676 1
2114 1393 1
2114 2867 1
2676 2155 1
2676 1543 1
2930 1008 1
2930 1360 1
1024 2583 1
1024 978 1
961 1421 1
961 949 1
1421 2877 1
1421 2352 1
1421 6 1
66 2693 1
1008 1326 1
1008 70 1
1008 344 1
2866 2890 1
2866 2516 1
2890 830 1
2890 2440 1
2551 1015 1
2551 1671 1
2551 2449 1
2664 1032 1
2664 2091 1
2664 2837 1
196 1292 1
196 391 1
1612 2815 1
1612 2914 1
2815 1521 1
2815 1601 1
2815 1121 1
1116 1416 1
1116 1512 1
1116 1184 1
1116 2662 1
1416 2389 1
1416 1951 1
1416 2119 1
985 636 1
985 703 1
2205 2511 1
2205 512 1
2511 905 1
2511 395 1
2511 834 1
821 2977 1
821 760 1
532 369 1
532 83 1
532 350 1
1440 193 1
607 1940 1
1352 2716 1
1352 703 1
1352 2796 1
2716 792 1
2716 2918 1
2716 1582 1
1403 1715 1
1403 484 1
1996 2000 1
1996 2096 1
2000 2792 1
2000 2862 1
2152 2513 1
2152 1492 1
2152 245 1
2152 891 1
2513 657 1
1147 1644 1
1147 788 1
608 322 1
843 572 1
843 1208 1
2601 2487 1
2601 2181 1
2829 1748 1
2829 1224 1
519 1560 1
519 97 1
519 68 1
519 2421 1
1560 336 1
1560 1393 1
1560 543 1
40 542 1
40 2362 1
40 316 1
40 2769 1
542 2417 1
542 621 1
542 2528 1
1574 511 1
779 1110 1
779 2510 1
779 586 1
779 1676 1
1110 458 1
1110 1225 1
1515 1812 1
1515 2578 1
618 1812 1
618 782 1
380 868 1
1696 2475 1
1696 175 1
1696 55 1
2475 2776 1
2049 2438 1
2049 356 1
116 595 1
116 1140 1
2122 213 1
2122 2756 1
2122 1594 1
1685 2393 1
1342 706 1
1342 1111 1
905 1826 1
905 1002 1
1579 64 1
1579 2480 1
1579 2954 1
648 2855 1
648 279 1
648 2753 1
648 1323 1
2855 1550 1
374 2098 1
374 2261 1
374 444 1
317 540 1
317 157 1
317 2369 1
317 2527 1
540 177 1
540 918 1
540 1123 1
2769 1593 1
2769 1895 1
511 2909 1
511 2356 1
511 728 1
1970 2202 1
1970 1388 1
2202 502 1
2202 817 1
2202 652 1
261 315 1
261 2666 1
261 2268 1
315 2886 1
315 1348 1
315 877 1
1085 211 1
1004 2629 1
1004 907 1
1004 22 1
430 2755 1
2465 919 1
2465 1846 1
2465 1736 1
492 2584 1
492 982 1
492 147 1
2584 1083 1
2584 231 1
2584 2445 1
165 156 1
560 769 1
560 2359 1
560 1482 1
769 287 1
769 2677 1
546 2820 1
546 2559 1
546 2350 1
2820 2367 1
2820 1727 1
2820 2568 1
1289 2864 1
1289 2775 1
2864 956 1
1712 2967 1
1712 1447 1
1712 773 1
2967 727 1
2967 2609 1
2967 44 1
2925 247 1
2925 1275 1
213 337 1
213 2096 1
213 1350 1
803 1695 1
803 32 1
803 1589 1
1695 521 1
1695 2106 1
1359 365 1
1379 1976 1
1976 543 1
1976 1108 1
2795 1661 1
2795 2070 1
712 1661 1
712 702 1
712 279 1
1661 1139 1
1661 2639 1
268 489 1
268 2409 1
268 1920 1
489 2773 1
489 140 1
810 2758 1
810 1766 1
810 1989 1
810 2207 1
2758 874 1
2758 2741 1
2758 2054 1
156 2887 1
156 181 1
1092 848 1
1092 1924 1
1348 2518 1
1348 1862 1
2518 1135 1
513 2656 1
513 2203 1
513 2935 1
513 1920 1
2656 819 1
2656 390 1
2656 2415 1
898 2308 1
898 954 1
1232 596 1
1232 1567 1
1756 1939 1
1756 2411 1
1939 2697 1
1939 1464 1
1939 2662 1
476 495 1
476 461 1
476 1388 1
495 660 1
495 2140 1
1314 817 1
1524 1818 1
1524 1881 1
1524 2102 1
1524 1716 1
1818 884 1
1818 9 1
1818 1064 1
1140 2875 1
1140 749 1
1140 2684 1
2875 1802 1
2875 2413 1
2875 962 1
455 557 1
455 1948 1
455 647 1
455 1636 1
557 2501 1
557 895 1
1814 2331 1
1814 917 1
1814 223 1
1814 2244 1
2331 221 1
2331 646 1
2331 1954 1
1392 2867 1
1392 31 1
1392 566 1
1392 1113 1
2190 2581 1
2190 925 1
2190 316 1
2581 892 1
2581 2575 1
2581 2356 1
813 1433 1
813 2077 1
1433 597 1
1433 2760 1
1433 2669 1
170 1512 1
170 2724 1
170 623 1
1512 1043 1
2848 781 1
2256 678 1
2256 1213 1
1239 2480 1
1239 2452 1
2480 1074 1
2791 894 1
2791 2674 1
454 2439 1
454 2547 1
2439 1141 1
2439 2666 1
2439 96 1
1645 2350 1
1645 1666 1
1645 2341 1
1645 2462 1
2350 68 1
2734 1334 1
2734 1918 1
2734 1898 1
1561 2376 1
2714 526 1
2714 1927 1
2667 2748 1
2667 2847 1
2667 2150 1
2748 1537 1
2748 1170 1
2748 2693 1
2308 2433 1
2308 2398 1
2639 2644 1
2639 14 1
631 1964 1
631 514 1
631 211 1
1964 1187 1
1964 1000 1
2878 2968 1
2878 1305 1
2878 410 1
2968 2590 1
2968 2531 1
1 1797 1
