3000 7500
1617 2822 1
1617 1869 1
71 2825 1
71 1962 1
71 2382 1
2693 2916 1
2693 2030 1
2693 2706 1
2693 2397 1
2693 1727 1
2916 2923 1
2916 1948 1
2916 192 1
2916 1674 1
2099 133 1
2099 1420 1
2099 733 1
802 1732 1
802 2713 1
802 2234 1
802 2489 1
802 363 1
1732 1642 1
1732 1628 1
1732 452 1
1732 2227 1
669 2600 1
669 1312 1
669 785 1
669 409 1
669 2112 1
2600 991 1
2600 2241 1
2942 428 1
2942 1904 1
2942 793 1
2030 686 1
2030 2255 1
2030 48 1
2030 61 1
863 2321 1
863 2185 1
863 2350 1
863 1052 1
2321 2426 1
2321 2056 1
2321 2608 1
2321 935 1
2850 2876 1
2850 2999 1
2850 2373 1
2850 587 1
2876 947 1
2876 1923 1
2876 1834 1
2876 414 1
1334 2616 1
1334 1487 1
1334 2360 1
1334 1645 1
2616 1287 1
2616 1331 1
2616 2364 1
1258 1840 1
1258 1870 1
1258 2150 1
1258 182 1
1258 1151 1
1840 1751 1
1840 2075 1
1840 484 1
160 1568 1
160 2109 1
160 1411 1
160 535 1
1568 880 1
1568 2381 1
1568 247 1
1568 1586 1
8 1699 1
8 510 1
8 2761 1
8 1045 1
8 1077 1
1699 1180 1
1699 2701 1
1699 297 1
1699 63 1
2544 2806 1
2544 432 1
2544 1789 1
2544 1579 1
2806 1469 1
2806 2692 1
2806 2483 1
2806 263 1
1401 2791 1
1401 1478 1
1401 1880 1
1401 2797 1
1401 1445 1
2791 2700 1
2791 1472 1
2791 930 1
2039 2819 1
2039 1391 1
2039 2308 1
2039 2752 1
2039 1259 1
2819 2349 1
2819 667 1
2819 1240 1
2819 1066 1
1977 1666 1
1977 1874 1
1977 1246 1
1977 1428 1
1848 2019 1
1848 2199 1
1848 2912 1
1848 2228 1
2019 659 1
2019 1198 1
2019 1322 1
2019 698 1
2639 672 1
2639 2911 1
2639 2651 1
2639 2815 1
1425 2596 1
1425 916 1
1425 1152 1
1425 582 1
1425 1882 1
2596 2294 1
2596 1554 1
2596 2878 1
349 1855 1
349 1423 1
349 2929 1
2149 1059 1
2149 138 1
2149 2214 1
2149 881 1
2196 2244 1
2196 1771 1
2196 2383 1
2196 1553 1
2196 1901 1
2244 2274 1
2244 121 1
2244 1905 1
536 2205 1
536 2620 1
536 1091 1
536 2618 1
2205 2751 1
2205 2186 1
2205 844 1
2205 2969 1
868 2678 1
868 1813 1
868 1240 1
868 1358 1
868 1654 1
2678 1328 1
2678 1079 1
2678 226 1
2678 575 1
185 1224 1
185 478 1
185 453 1
185 329 1
185 1996 1
1224 820 1
1224 1916 1
1224 1293 1
2690 2658 1
2690 1368 1
2690 2676 1
2690 950 1
350 766 1
350 1792 1
350 2961 1
350 667 1
350 87 1
766 2240 1
766 1435 1
455 819 1
455 2349 1
455 423 1
455 731 1
455 1643 1
819 2729 1
819 2658 1
819 2941 1
1731 2787 1
1731 1346 1
1731 2578 1
1731 396 1
1731 568 1
2787 1053 1
2787 546 1
2787 740 1
2787 1431 1
824 991 1
824 2218 1
824 1706 1
824 1918 1
2694 2871 1
2694 323 1
2694 885 1
2694 701 1
2871 125 1
2871 2268 1
2871 2522 1
2871 2459 1
958 2571 1
958 2517 1
958 2912 1
958 2893 1
2571 655 1
2571 2608 1
2571 396 1
1710 2206 1
1710 946 1
1710 1319 1
1710 213 1
1710 2752 1
2206 1908 1
2206 325 1
2206 251 1
2206 1935 1
44 2416 1
44 2015 1
44 980 1
44 458 1
2416 2008 1
2416 2516 1
233 1120 1
233 2138 1
233 1579 1
233 815 1
233 458 1
1120 1333 1
1120 1585 1
1120 1386 1
1916 1266 1
1916 583 1
74 309 1
74 2981 1
74 2624 1
74 644 1
309 2465 1
309 2090 1
309 1879 1
309 92 1
841 507 1
841 1629 1
841 633 1
841 454 1
896 2632 1
896 2609 1
896 2474 1
896 362 1
2632 686 1
2632 949 1
2632 1398 1
2632 1279 1
858 2111 1
858 2172 1
858 1762 1
858 777 1
858 301 1
2111 278 1
2111 142 1
2111 2909 1
1121 2979 1
1121 737 1
1121 474 1
1121 702 1
2979 1032 1
2979 601 1
2979 2130 1
2979 753 1
345 543 1
345 845 1
345 1479 1
345 63 1
543 2953 1
543 1883 1
543 352 1
543 1744 1
785 815 1
785 1248 1
785 2852 1
815 818 1
815 1341 1
815 2635 1
768 458 1
768 944 1
1685 2551 1
1685 1143 1
1685 156 1
1685 78 1
518 2686 1
518 1995 1
518 1965 1
2686 2000 1
2686 1253 1
2686 427 1
2686 1929 1
262 545 1
262 2123 1
262 2906 1
262 2156 1
545 2049 1
545 990 1
545 1843 1
1850 2896 1
1850 889 1
1850 1022 1
1850 1216 1
2896 2476 1
2896 2129 1
2896 111 1
1228 2324 1
1228 32 1
1228 873 1
1228 734 1
2324 1973 1
2324 2851 1
1143 1462 1
1143 707 1
1143 668 1
1143 1540 1
1462 2682 1
1462 1493 1
1462 2653 1
1462 2179 1
1717 1826 1
1717 372 1
1717 2487 1
440 1985 1
440 898 1
440 1203 1
440 1128 1
1985 2217 1
1985 17 1
1985 328 1
1708 2897 1
1708 2106 1
1708 2991 1
1708 2002 1
2897 1532 1
2897 2646 1
2897 973 1
2897 888 1
980 1175 1
980 846 1
980 1260 1
980 789 1
1175 1488 1
1175 2821 1
1175 1468 1
1175 2827 1
555 2998 1
555 1261 1
555 994 1
555 1062 1
579 1763 1
579 2108 1
656 908 1
656 1016 1
656 2245 1
2566 2662 1
2566 1704 1
2566 452 1
2566 627 1
2662 1007 1
2662 2606 1
2662 829 1
2662 238 1
1150 1290 1
1150 1782 1
1150 770 1
1606 2620 1
1606 1750 1
1606 1416 1
1606 1954 1
2620 1747 1
389 2922 1
389 1193 1
389 2257 1
389 2633 1
389 2274 1
2922 2546 1
2922 7 1
2922 1206 1
2922 706 1
2020 2674 1
2020 1790 1
2020 395 1
2020 1562 1
2674 747 1
2674 680 1
1863 1023 1
1863 1753 1
784 1236 1
784 728 1
784 2996 1
784 1013 1
784 2299 1
1236 339 1
1236 1706 1
1236 1089 1
1236 19 1
1443 2104 1
1443 2328 1
1443 271 1
1443 284 1
1443 2814 1
2104 2833 1
2104 212 1
2104 538 1
2104 539 1
2358 2898 1
2358 38 1
2358 104 1
2358 2216 1
2358 277 1
2898 2784 1
2898 1600 1
2898 1470 1
838 2933 1
838 1502 1
838 1794 1
838 263 1
2933 1673 1
2933 2240 1
2933 373 1
2933 1065 1
1407 1629 1
1407 2050 1
1407 2097 1
1407 1689 1
1629 1399 1
1629 1609 1
1629 1940 1
1295 2391 1
1295 418 1
1295 2473 1
1295 2645 1
1295 2502 1
2391 1649 1
2391 2390 1
2391 1543 1
1069 2802 1
1069 2970 1
1069 2528 1
2802 2081 1
2802 1720 1
2802 326 1
339 2537 1
339 709 1
339 647 1
366 844 1
366 1124 1
366 1634 1
366 40 1
366 377 1
844 230 1
844 411 1
844 2949 1
347 602 1
347 2328 1
347 1254 1
347 2288 1
602 1888 1
602 872 1
602 121 1
94 156 1
94 1687 1
94 1500 1
94 204 1
94 2153 1
156 235 1
156 2258 1
156 2865 1
840 1932 1
840 1358 1
840 2836 1
840 2300 1
1932 108 1
1932 2278 1
1932 2579 1
1932 2526 1
2509 2959 1
2509 128 1
2509 1485 1
2509 1536 1
2509 981 1
2959 608 1
2959 2062 1
2959 2305 1
2959 87 1
2623 1938 1
2623 561 1
2623 210 1
2623 2336 1
353 2073 1
353 1757 1
353 1603 1
353 2749 1
2073 1170 1
2073 2287 1
2073 1412 1
2073 1670 1
2784 577 1
2784 444 1
2784 1161 1
446 2301 1
446 737 1
446 2127 1
2301 29 1
2301 2312 1
2301 313 1
2301 1424 1
922 2230 1
922 21 1
922 707 1
2230 1084 1
2230 2136 1
2230 325 1
2230 1539 1
2434 2785 1
2434 1273 1
2434 2642 1
2434 2418 1
2434 855 1
2785 1429 1
2785 241 1
2785 1281 1
18 2763 1
18 2138 1
18 2372 1
18 2086 1
2763 494 1
2763 2093 1
2763 1261 1
2763 2280 1
689 2702 1
689 179 1
689 2578 1
689 2386 1
2702 1940 1
2702 29 1
2702 398 1
2702 2042 1
1186 1293 1
1186 1062 1
1186 493 1
1186 650 1
1186 744 1
1293 943 1
1293 2388 1
227 2119 1
227 1384 1
227 1777 1
227 827 1
227 2058 1
2119 2798 1
2119 186 1
2119 1416 1
2119 1059 1
1170 2453 1
1170 1318 1
1170 1995 1
1170 1557 1
2453 2366 1
2453 144 1
2453 617 1
2453 384 1
745 1299 1
745 1936 1
745 576 1
2209 2559 1
2209 1940 1
2209 2642 1
2209 2046 1
2209 1906 1
2559 2592 1
2559 1716 1
2559 1982 1
2559 2185 1
572 2009 1
572 191 1
572 1238 1
572 1634 1
2009 1549 1
2009 2793 1
2009 1825 1
2009 1908 1
1888 1921 1
1888 46 1
1888 975 1
1888 1270 1
2853 806 1
2853 1117 1
2853 1105 1
1809 2036 1
1809 1439 1
1809 1346 1
1809 2378 1
1809 1199 1
2036 1547 1
2036 2026 1
2036 2163 1
2036 2201 1
680 2309 1
680 1622 1
569 893 1
569 2432 1
569 2071 1
569 1594 1
569 1593 1
893 2565 1
893 2688 1
893 2537 1
1577 1649 1
1577 1314 1
1577 393 1
1577 1177 1
1577 1547 1
2965 1861 1
2965 255 1
2965 530 1
596 2716 1
596 1550 1
596 2631 1
596 1882 1
596 1199 1
2716 2880 1
2716 1943 1
2716 1587 1
2716 291 1
1879 1987 1
1879 98 1
1879 1 1
1987 1277 1
1987 1058 1
1987 1201 1
1987 2801 1
320 862 1
320 2183 1
320 165 1
320 2351 1
320 7 1
862 2418 1
862 298 1
862 777 1
1687 1362 1
1687 775 1
1687 344 1
1687 1470 1
2239 2909 1
2239 465 1
2239 1196 1
2909 2284 1
2909 2195 1
2909 232 1
1504 2985 1
1504 2771 1
1504 591 1
1504 1015 1
2985 478 1
2985 1673 1
2985 690 1
2713 1261 1
2713 510 1
2713 629 1
2713 2880 1
78 1864 1
78 2352 1
78 1216 1
78 834 1
1864 1000 1
1864 494 1
1864 77 1
1160 1374 1
1160 1184 1
1160 2379 1
1160 695 1
1374 1693 1
1374 2303 1
1374 1785 1
1374 757 1
72 2315 1
72 575 1
72 1112 1
72 1161 1
2315 341 1
2315 2463 1
2315 180 1
2315 1368 1
1035 2362 1
1035 2044 1
1035 2758 1
1035 1952 1
1035 1892 1
2362 267 1
2362 2139 1
2362 2351 1
235 266 1
235 318 1
235 865 1
1570 2706 1
1570 1807 1
1570 471 1
1570 1287 1
1570 2582 1
2706 1912 1
2706 2883 1
2706 237 1
1083 1127 1
1083 1009 1
1083 2521 1
1083 660 1
1127 2613 1
1127 400 1
1127 258 1
1127 1444 1
1255 2550 1
1255 1539 1
1255 2364 1
1255 1166 1
2550 304 1
2550 1392 1
2550 2568 1
2550 1516 1
1026 1266 1
1026 462 1
1026 10 1
1266 2537 1
1266 1342 1
1266 1528 1
1346 2116 1
1346 1281 1
1346 909 1
2116 748 1
2116 103 1
2116 822 1
2116 1748 1
563 2673 1
563 1730 1
563 2389 1
563 1132 1
563 1400 1
2673 1328 1
1223 2948 1
1223 1823 1
1223 2120 1
1223 2777 1
1223 2955 1
2948 2565 1
2948 409 1
2948 1581 1
2948 2698 1
75 2855 1
75 1036 1
75 2518 1
75 2322 1
2855 282 1
2855 2166 1
2855 249 1
2855 1131 1
804 2735 1
804 13 1
804 1480 1
804 1265 1
804 1467 1
2735 103 1
2735 3000 1
2735 2179 1
2735 4 1
1635 2663 1
1635 710 1
1635 2535 1
1635 1196 1
1635 1692 1
2663 69 1
2663 1297 1
277 1269 1
277 2312 1
277 2549 1
1269 86 1
1269 2599 1
1269 2484 1
1269 1626 1
2537 286 1
1315 2658 1
1315 445 1
1315 2607 1
1315 1339 1
1315 2739 1
2658 2017 1
753 2137 1
753 2999 1
753 1696 1
753 1583 1
2137 2579 1
2137 2884 1
2137 2197 1
1966 2884 1
1966 2381 1
1966 2128 1
1966 1239 1
1966 1305 1
2884 636 1
2884 2035 1
147 866 1
147 1634 1
147 2494 1
147 2065 1
866 2462 1
866 2259 1
866 701 1
1270 1618 1
1270 2532 1
1270 2685 1
267 2917 1
267 2773 1
267 134 1
267 1957 1
2917 641 1
2917 897 1
2917 1351 1
2917 1526 1
1963 1806 1
1963 2832 1
1963 1965 1
1963 2994 1
2536 2633 1
2536 2746 1
2536 947 1
2536 2259 1
2536 2034 1
2633 1057 1
2633 891 1
2633 2590 1
2679 2941 1
2679 2195 1
2679 1140 1
2679 1068 1
2679 81 1
2941 437 1
2941 1742 1
2941 939 1
1593 1740 1
1593 2628 1
1593 1750 1
1593 326 1
1740 484 1
1740 2399 1
1740 1873 1
2240 764 1
2240 905 1
1778 2954 1
1778 42 1
1778 237 1
2954 1050 1
2954 828 1
2954 2057 1
2954 887 1
1005 2738 1
1005 747 1
1005 2821 1
1005 1575 1
1005 462 1
2738 678 1
2738 1052 1
1015 1211 1
1015 2978 1
1015 430 1
1211 694 1
1211 741 1
1211 1114 1
1973 2900 1
1973 2394 1
1973 708 1
1973 607 1
2900 102 1
261 1008 1
261 1197 1
261 2220 1
261 2615 1
261 31 1
1008 270 1
1008 812 1
1008 2705 1
1008 873 1
1355 1804 1
1355 2151 1
1355 1527 1
1355 70 1
1804 1400 1
1804 1937 1
1804 2901 1
1804 2643 1
775 1229 1
775 2581 1
775 2836 1
1229 2082 1
1229 1327 1
1929 2305 1
1929 782 1
1929 1603 1
1929 434 1
2305 1676 1
2305 2485 1
2132 2893 1
2132 1066 1
2132 636 1
2132 175 1
2132 1752 1
2893 2077 1
2893 1794 1
2893 1179 1
98 721 1
98 1201 1
98 2774 1
721 622 1
721 2343 1
721 2308 1
813 2689 1
813 496 1
813 2894 1
813 2093 1
813 2284 1
2689 1735 1
2689 2180 1
2689 931 1
2689 1523 1
193 2981 1
193 1065 1
193 1296 1
193 2725 1
193 1333 1
2981 2299 1
2981 1296 1
714 2158 1
714 716 1
714 1009 1
714 2972 1
2158 2847 1
2158 1832 1
2158 1841 1
2158 354 1
872 355 1
872 952 1
939 2276 1
939 2064 1
939 162 1
2276 2723 1
2276 1584 1
2276 2885 1
2276 133 1
2999 1235 1
2999 855 1
1819 701 1
1819 1790 1
1819 673 1
1819 1895 1
2487 1273 1
2487 1950 1
2487 2833 1
5 2637 1
5 2760 1
5 1803 1
5 188 1
5 467 1
2637 1759 1
2637 2370 1
2637 749 1
411 1073 1
411 2357 1
411 1587 1
411 2330 1
1073 2455 1
1073 2118 1
1073 955 1
710 2866 1
710 2114 1
710 795 1
1861 1471 1
1861 201 1
1861 1128 1
1861 583 1
1276 2046 1
1276 1539 1
1276 400 1
1276 495 1
1276 709 1
2046 668 1
2046 1906 1
2046 2889 1
2841 513 1
2841 996 1
2841 1643 1
2841 2232 1
2192 243 1
2192 190 1
2192 953 1
2192 2964 1
2017 1748 1
2017 2288 1
1499 1566 1
1499 1212 1
1499 2890 1
1499 1934 1
1566 139 1
1566 1394 1
1566 43 1
1566 956 1
1309 1405 1
1309 331 1
1309 963 1
1405 604 1
1405 1859 1
1405 691 1
1405 855 1
1097 1522 1
1097 1887 1
1097 982 1
1097 2049 1
1097 550 1
1522 2071 1
1522 2918 1
1522 2236 1
801 2692 1
801 1447 1
801 937 1
2692 2044 1
2692 182 1
2053 2088 1
2053 1773 1
2053 1871 1
2053 1314 1
2053 2437 1
2088 2681 1
2088 2617 1
2088 1197 1
2088 2729 1
2696 2719 1
2696 975 1
2696 1548 1
2696 1208 1
2719 358 1
2719 2429 1
2719 919 1
973 2395 1
973 894 1
973 2614 1
973 1802 1
2395 986 1
2395 2291 1
2395 84 1
2395 329 1
1173 242 1
1173 2059 1
1173 2585 1
1173 1956 1
1344 284 1
1344 355 1
1344 2410 1
1344 1776 1
1380 2520 1
1380 164 1
1380 2557 1
196 259 1
196 2031 1
196 1327 1
196 2450 1
196 2233 1
259 1408 1
259 2255 1
259 269 1
259 2851 1
1518 357 1
1518 589 1
1518 2664 1
1690 2157 1
1690 1832 1
1690 2801 1
1690 1333 1
2157 1909 1
2157 526 1
2157 2231 1
2157 1498 1
1705 2960 1
1705 1585 1
1705 1061 1
1705 940 1
1705 1335 1
2960 575 1
2960 1227 1
2960 129 1
2960 19 1
1918 2021 1
1918 2337 1
1918 1383 1
1918 1944 1
2021 2448 1
2021 945 1
2021 1313 1
2021 700 1
2718 2384 1
2718 167 1
2718 674 1
2718 1609 1
951 1195 1
951 46 1
951 2856 1
951 2765 1
238 2592 1
238 2521 1
238 2436 1
238 1660 1
2592 1873 1
2592 2319 1
2592 1549 1
1619 850 1
1619 817 1
1619 470 1
1619 2159 1
1883 2444 1
1883 2929 1
1883 2410 1
2444 1947 1
2444 2765 1
2444 1321 1
2444 1023 1
1093 2059 1
1093 76 1
1093 2 1
1093 2248 1
1093 1688 1
2059 1934 1
2059 2587 1
2059 64 1
728 1409 1
728 1695 1
728 2945 1
1409 45 1
1409 1479 1
1409 2094 1
1409 1153 1
2195 141 1
2195 1510 1
1500 2288 1
1500 17 1
1500 2184 1
1500 836 1
2043 2847 1
2043 1553 1
2043 1321 1
2043 1892 1
2043 236 1
2847 1422 1
2847 2651 1
2847 1393 1
310 2064 1
310 1870 1
310 2681 1
310 81 1
310 281 1
2064 1902 1
2064 2490 1
2064 480 1
1795 2745 1
1795 23 1
1795 2291 1
1795 1589 1
1795 1756 1
2745 2478 1
2745 1824 1
2745 755 1
817 1077 1
817 385 1
817 2167 1
817 454 1
1077 1468 1
1077 1597 1
1077 1713 1
2284 2371 1
2284 2546 1
2284 482 1
830 1541 1
830 1538 1
830 592 1
830 938 1
1541 628 1
1541 1752 1
1541 2018 1
1541 2122 1
1378 2807 1
1378 1951 1
1378 984 1
1378 2379 1
2807 2857 1
2807 1237 1
2807 2862 1
2807 2337 1
2366 1999 1
2366 152 1
2366 694 1
2366 488 1
490 1887 1
490 842 1
490 1991 1
490 493 1
490 1434 1
1887 629 1
1887 1729 1
1887 1836 1
1302 1536 1
1302 2946 1
1302 1433 1
1302 2414 1
1302 1598 1
1536 2087 1
1536 1308 1
1243 2353 1
1243 503 1
1243 2570 1
1243 1525 1
1243 2079 1
2353 54 1
2353 2955 1
2353 1835 1
2353 1417 1
1711 2458 1
1711 2574 1
1711 2814 1
1711 170 1
1711 2476 1
2458 2827 1
2458 2756 1
2458 968 1
2458 1420 1
2406 415 1
2406 358 1
2406 1274 1
346 2367 1
346 1508 1
346 2799 1
2367 725 1
2367 606 1
2367 424 1
2367 2023 1
464 1834 1
464 984 1
464 421 1
464 1194 1
464 2001 1
1834 1706 1
1424 2401 1
1424 17 1
1424 2677 1
2401 2533 1
2401 1980 1
2401 499 1
2401 2081 1
1193 1714 1
1193 2597 1
1193 86 1
1714 2997 1
1714 1818 1
1714 135 1
1714 560 1
289 2772 1
289 2380 1
289 1935 1
289 448 1
289 2352 1
2772 1230 1
2772 1844 1
2772 630 1
1621 667 1
1621 2065 1
1621 1697 1
1621 24 1
1893 10 1
1893 2334 1
13 1561 1
13 1237 1
13 1472 1
13 425 1
1561 597 1
1561 2533 1
1561 1248 1
1561 580 1
1408 1760 1
1408 915 1
1408 2357 1
1408 2724 1
1760 1216 1
1760 2228 1
2034 2451 1
2034 1135 1
2034 675 1
2034 2280 1
2451 2333 1
2451 2203 1
2451 1060 1
2451 154 1
394 2421 1
394 516 1
394 1239 1
394 2685 1
2421 2635 1
2421 1926 1
2421 2425 1
2288 1990 1
869 1024 1
869 456 1
869 2543 1
869 241 1
1050 732 1
1050 678 1
1050 1630 1
1050 467 1
1676 1696 1
1676 826 1
1676 1260 1
1696 1113 1
1696 1803 1
628 1230 1
628 826 1
2579 538 1
2579 232 1
1526 2654 1
1526 64 1
1526 477 1
1526 1111 1
2654 1472 1
2654 1328 1
2654 317 1
2654 576 1
1920 2056 1
1920 1772 1
1920 387 1
1920 708 1
1920 851 1
2056 2405 1
2056 1051 1
614 2394 1
614 549 1
614 1873 1
2946 2573 1
2946 2488 1
705 741 1
705 1110 1
705 2501 1
741 1064 1
741 2680 1
741 2968 1
58 1159 1
58 591 1
58 903 1
58 337 1
58 2105 1
1159 1955 1
1159 1802 1
1159 170 1
34 2788 1
34 2823 1
34 2877 1
34 595 1
34 2442 1
2788 1320 1
2788 857 1
2788 1898 1
894 1431 1
894 2134 1
1431 1978 1
1431 2882 1
1431 1387 1
3000 2311 1
3000 286 1
3000 1432 1
1076 1142 1
1076 1845 1
1076 1484 1
1076 758 1
1076 965 1
1142 123 1
1142 1301 1
1142 2316 1
1142 2790 1
1389 2312 1
1389 12 1
1389 2770 1
1389 2653 1
1389 281 1
2312 1694 1
2312 681 1
800 2146 1
800 2011 1
800 2057 1
800 880 1
2146 2242 1
2146 2478 1
2146 295 1
2146 2128 1
645 811 1
645 2236 1
645 675 1
645 1702 1
645 586 1
811 1609 1
811 754 1
811 2920 1
811 299 1
1039 2199 1
1039 907 1
1039 2165 1
1039 2385 1
2199 625 1
2274 2032 1
2274 257 1
33 2684 1
33 1908 1
33 839 1
2684 552 1
2684 466 1
1774 1830 1
1774 519 1
1774 2171 1
1774 2793 1
1774 1915 1
1830 1815 1
1830 153 1
1830 1648 1
1830 827 1
299 1342 1
299 2644 1
299 847 1
299 472 1
1342 1942 1
1342 2124 1
1342 758 1
577 2250 1
577 2518 1
577 1583 1
577 1829 1
1172 1910 1
1172 937 1
1172 1459 1
1172 2677 1
1172 2617 1
1910 870 1
1910 899 1
1910 2862 1
358 1922 1
358 2935 1
1922 2213 1
1922 2155 1
1922 2023 1
1922 2809 1
2214 2516 1
2214 2578 1
2214 1855 1
2516 2591 1
2516 1905 1
2516 1469 1
1273 1544 1
1273 2335 1
225 2561 1
225 2441 1
225 634 1
225 675 1
225 2155 1
2561 2683 1
2561 1964 1
2561 1721 1
2041 846 1
2041 457 1
2041 2555 1
1751 2105 1
1751 751 1
292 2507 1
292 1937 1
292 984 1
292 1470 1
2507 550 1
108 1989 1
108 32 1
108 2269 1
531 574 1
531 2529 1
531 28 1
531 1139 1
574 1282 1
574 2269 1
574 2606 1
2490 2572 1
2490 2343 1
2490 683 1
2572 1653 1
2572 1575 1
2572 1214 1
2572 24 1
1447 1741 1
1447 2889 1
1447 161 1
1447 2511 1
1741 445 1
1741 410 1
1741 1312 1
1557 2138 1
1557 593 1
1557 2827 1
1557 2092 1
2138 1986 1
2138 2964 1
158 706 1
158 963 1
158 2782 1
158 142 1
158 1881 1
706 2092 1
706 487 1
1782 2485 1
1782 2704 1
1782 2371 1
2485 2445 1
2485 2467 1
2485 2061 1
806 1681 1
806 649 1
806 2370 1
1681 1720 1
1681 1996 1
1681 1218 1
694 2873 1
694 357 1
472 2330 1
472 183 1
472 2338 1
472 161 1
2330 1736 1
2330 1627 1
2330 1187 1
357 2495 1
357 1124 1
1979 2770 1
1979 508 1
1979 1316 1
1979 435 1
1979 2668 1
2770 852 1
2770 69 1
1110 2092 1
1110 1287 1
1110 2455 1
1110 135 1
2092 972 1
2072 1669 1
2072 2334 1
2072 1839 1
2072 2260 1
686 908 1
686 2630 1
686 2755 1
285 1686 1
285 953 1
285 24 1
285 2170 1
285 427 1
1686 1478 1
1686 2184 1
1686 1851 1
1686 607 1
598 521 1
598 2698 1
598 2545 1
1420 2254 1
1420 1075 1
2254 940 1
2254 1305 1
2254 2545 1
2254 1411 1
255 2746 1
255 2488 1
255 1625 1
2746 1975 1
1923 179 1
1923 1616 1
1923 967 1
934 1048 1
934 2279 1
934 2144 1
934 1404 1
934 2495 1
1048 845 1
1048 1806 1
1048 1101 1
197 2921 1
197 2183 1
197 189 1
197 1473 1
1391 2721 1
1391 1181 1
1391 1444 1
1391 2057 1
2721 955 1
2721 619 1
2721 698 1
2721 2080 1
621 1756 1
621 764 1
621 1516 1
621 2373 1
621 1491 1
1756 121 1
1756 2779 1
1756 1084 1
1422 2973 1
1422 1116 1
1422 2070 1
2973 944 1
2973 2822 1
2973 381 1
1813 2248 1
1813 171 1
1813 2044 1
491 2022 1
491 561 1
491 1412 1
2644 415 1
2644 864 1
2644 2294 1
2644 932 1
663 2653 1
663 2402 1
663 1880 1
663 938 1
2565 1373 1
2565 1712 1
2565 14 1
2167 1513 1
2167 2586 1
2167 1134 1
631 2336 1
631 1772 1
631 2750 1
631 2645 1
2336 459 1
2336 1730 1
2336 2273 1
851 1615 1
851 1739 1
2069 549 1
2069 1982 1
2069 2750 1
1147 1169 1
1147 2279 1
1147 1287 1
1147 2000 1
1147 1364 1
1169 430 1
1169 2201 1
1169 795 1
786 2676 1
786 2287 1
786 2528 1
786 2939 1
1287 45 1
367 907 1
367 2695 1
367 2799 1
367 1873 1
1328 1009 1
1328 1471 1
1252 1865 1
1252 1060 1
1252 1793 1
1252 2523 1
1252 1388 1
1865 1125 1
1865 2105 1
312 489 1
312 2343 1
312 1747 1
312 2864 1
489 2139 1
489 2793 1
489 2542 1
1215 1274 1
1215 243 1
1215 1581 1
2455 629 1
2455 1897 1
936 204 1
936 918 1
936 2546 1
1908 2682 1
1908 1569 1
507 2650 1
507 1662 1
507 724 1
507 1791 1
2650 2940 1
2650 1907 1
2650 731 1
2650 972 1
1197 740 1
1197 984 1
1386 1572 1
1386 969 1
1386 1354 1
1386 687 1
1572 298 1
1572 1473 1
1572 2831 1
1572 2465 1
152 207 1
152 383 1
152 1476 1
152 278 1
207 2731 1
207 401 1
207 1913 1
207 2091 1
2266 481 1
2266 99 1
2266 849 1
2266 79 1
215 1724 1
215 201 1
215 1314 1
215 2121 1
1724 1491 1
1724 660 1
1724 1689 1
1724 1762 1
1128 921 1
1128 677 1
1046 1652 1
1046 217 1
1046 2852 1
1046 2771 1
1046 1036 1
1652 527 1
1652 1562 1
1652 1460 1
1652 317 1
1904 1912 1
1904 2180 1
1904 1947 1
1904 1514 1
1912 2165 1
1912 369 1
1817 2963 1
1817 2253 1
1817 1087 1
1817 2223 1
1817 41 1
2963 523 1
2963 1245 1
2963 1895 1
2963 2796 1
1614 2109 1
1614 556 1
1614 163 1
1614 740 1
2109 2866 1
2109 1323 1
2723 2464 1
2723 2231 1
2573 388 1
2573 2096 1
2573 2108 1
748 742 1
748 1715 1
748 1332 1
748 704 1
1814 441 1
1814 1875 1
1814 2961 1
92 2943 1
92 1539 1
92 16 1
92 1637 1
2943 693 1
2943 1163 1
2943 1992 1
2943 113 1
1752 2287 1
1752 9 1
782 1064 1
782 2236 1
782 1174 1
782 2586 1
191 441 1
191 337 1
441 2343 1
441 1043 1
441 2652 1
86 2899 1
86 2278 1
86 1866 1
2899 2657 1
2899 1148 1
2899 919 1
213 2186 1
213 910 1
213 70 1
2186 187 1
2345 2761 1
2345 1300 1
2345 2282 1
1021 208 1
1021 1627 1
1021 668 1
1021 1779 1
159 1428 1
159 1483 1
159 926 1
159 2545 1
159 2113 1
1428 385 1
1428 2128 1
1428 2070 1
1437 2045 1
1437 2786 1
1437 2648 1
1437 738 1
1437 2924 1
2045 2554 1
2045 2054 1
2045 619 1
334 2183 1
334 2533 1
334 28 1
334 1722 1
2183 2562 1
2183 2344 1
1653 2708 1
1653 356 1
1653 833 1
1653 1002 1
910 495 1
910 2136 1
910 2071 1
653 1182 1
653 1118 1
653 1845 1
653 564 1
653 2309 1
1182 2903 1
1182 100 1
1182 2037 1
469 1361 1
469 1404 1
469 212 1
469 2970 1
1361 1075 1
1361 2949 1
1361 1529 1
1473 2641 1
1473 2243 1
2641 2016 1
2641 17 1
2641 21 1
678 2219 1
678 2438 1
814 1773 1
814 2936 1
814 1519 1
814 1881 1
814 1486 1
1773 2016 1
1773 2438 1
1773 622 1
328 1556 1
328 2163 1
328 1234 1
1508 2864 1
1508 2388 1
1508 1954 1
1508 732 1
2864 2204 1
2864 1505 1
2864 1336 1
997 1894 1
997 2083 1
997 2290 1
